"","species","genus","year","height_final","density","dbh","AG_biomass_MgC","date","ABG_biomass_MgC","BG_biomass_MgC"
"335","gabonensis","Irvingia","2014",4.72952183303222,0.6606522,24.5,0.000435316284695424,2014-08-26,0.000526732704481463,9.1416419786039e-05
"336","gabonensis","Irvingia","2014",4.81826827281139,0.6606522,25.5,0.000480426382445892,2014-08-26,0.000581315922759529,0.000100889540313637
"337","gabonensis","Irvingia","2014",4.81826827281139,0.6606522,25.5,0.000480426382445892,2014-08-26,0.000581315922759529,0.000100889540313637
"338","gabonensis","Irvingia","2014",5.15582355225013,0.6606522,29.5,0.000688014495932636,2014-08-26,0.00083249754007849,0.000144483044145854
"339","gabonensis","Irvingia","2014",4.35355238419755,0.6606522,20.5,0.000280547890270701,2014-08-26,0.000339462947227548,5.89150569568472e-05
"340","gabonensis","Irvingia","2014",5.54493281920245,0.6606522,34.5,0.00101202208351792,2014-08-26,0.00122454672105669,0.000212524637538764
"341","gabonensis","Irvingia","2014",5.39316805089746,0.6606522,32.5,0.0008735065896426,2014-08-26,0.00105694297346755,0.000183436383824946
"342","gabonensis","Irvingia","2014",6.94471985660115,0.6606522,56,0.00333953728005449,2014-08-26,0.00404084010886593,0.000701302828811442
"343","gabonensis","Irvingia","2014",5.27603337795375,0.6606522,31,0.000777474999231489,2014-08-26,0.000940744749070102,0.000163269749838613
"344","gabonensis","Irvingia","2014",5.23631652112304,0.6606522,30.5,0.00074693202406242,2014-08-26,0.000903787749115528,0.000156855725053108
"345","gabonensis","Irvingia","2014",5.31540878195008,0.6606522,31.5,0.000808748126701487,2014-08-26,0.000978585233308799,0.000169837106607312
"346","gabonensis","Irvingia","2014",4.40257802491125,0.6606522,21,0.00029771530501578,2014-08-26,0.000360235519069094,6.25202140533138e-05
"347","gabonensis","Irvingia","2014",5.07385628334521,0.6606522,28.5,0.000631950980866259,2014-08-26,0.000764660686848173,0.000132709705981914
"348","gabonensis","Irvingia","2014",4.59268522532594,0.6606522,23,0.000372544248734258,2014-08-26,0.000450778540968452,7.82342922341941e-05
"349","gabonensis","Irvingia","2014",8.31472528987757,0.6606522,82.5,0.00867783349291456,2014-08-26,0.0105001785264266,0.00182234503351206
"350","gabonensis","Irvingia","2014",4.49878848674672,0.6606522,22,0.000333884645345585,2014-08-26,0.000404000420868157,7.01157755225727e-05
"351","gabonensis","Irvingia","2014",6.67957106265702,0.6606522,51.5,0.00271655525603139,2014-08-26,0.00328703185979798,0.000570476603766591
"352","gabonensis","Irvingia","2014",6.2736402372805,0.6606522,45,0.00194805021939969,2014-08-26,0.00235714076547362,0.000409090546073934
"353","gabonensis","Irvingia","2014",5.83492604929111,0.6606522,38.5,0.00132621008405797,2014-08-26,0.00160471420171015,0.000278504117652174
"354","gabonensis","Irvingia","2014",7.19869010074278,0.6606522,60.5,0.00404035697467107,2014-08-26,0.004888831939352,0.000848474964680925
"355","gabonensis","Irvingia","2014",7.97909624584142,0.6606522,75.5,0.00697434003227499,2014-08-26,0.00843895143905273,0.00146461140677775
"356","gabonensis","Irvingia","2014",8.83454665981741,0.6606522,94,0.0119700368272153,2014-08-26,0.0144837445609305,0.00251370773371521
"357","gabonensis","Irvingia","2014",5.87001861028988,0.6606522,39,0.00136906542503268,2014-08-26,0.00165656916428954,0.000287503739256862
"358","gabonensis","Irvingia","2014",4.35355238419755,0.6606522,20.5,0.000280547890270701,2014-08-26,0.000339462947227548,5.89150569568472e-05
"359","gabonensis","Irvingia","2014",4.59268522532594,0.6606522,23,0.000372544248734258,2014-08-26,0.000450778540968452,7.82342922341941e-05
"360","gabonensis","Irvingia","2014",4.53033658007706,0.6606522,22.3333333333333,0.000346491891237865,2014-08-26,0.000419255188397817,7.27632971599516e-05
"361","gabonensis","Irvingia","2014",7.92980988215911,0.6606522,74.5,0.00674886640423861,2014-08-26,0.00816612834912872,0.00141726194489011
"362","gabonensis","Irvingia","2014",6.07569131160898,0.6606522,42,0.00164342463146134,2014-08-26,0.00198854380406822,0.000345119172606882
"363","gabonensis","Irvingia","2014",4.90517055810377,0.6606522,26.5,0.000528203617577793,2014-08-26,0.000639126377269129,0.000110922759691336
"364","gabonensis","Irvingia","2014",7.05889535726491,0.6606522,58,0.00364123108423856,2014-08-26,0.00440588961192866,0.000764658527690098
"365","gabonensis","Irvingia","2014",6.07569131160898,0.6606522,42,0.00164342463146134,2014-08-26,0.00198854380406822,0.000345119172606882
"366","gabonensis","Irvingia","2014",4.86194307900457,0.6606522,26,0.000503978577684677,2014-08-26,0.000609814078998459,0.000105835501313782
"367","gabonensis","Irvingia","2014",6.6189828933411,0.6606522,50.5,0.00258838888041803,2014-08-26,0.00313195054530582,0.000543561664887786
"368","gabonensis","Irvingia","2014",4.90517055810377,0.6606522,26.5,0.000528203617577793,2014-08-26,0.000639126377269129,0.000110922759691336
"369","gabonensis","Irvingia","2014",4.68442100050511,0.6606522,24,0.000413746100126684,2014-08-26,0.000500632781153288,8.68866810266036e-05
"370","gabonensis","Irvingia","2014",4.54601612035086,0.6606522,22.5,0.000352899886098779,2014-08-26,0.000427008862179523,7.41089760807436e-05
"371","gabonensis","Irvingia","2014",4.81826827281139,0.6606522,25.5,0.000480426382445892,2014-08-26,0.000581315922759529,0.000100889540313637
"372","gabonensis","Irvingia","2014",5.97387463609993,0.6606522,40.5,0.00150252484328905,2014-08-26,0.00181805506037975,0.000315530217090701
"373","gabonensis","Irvingia","2014",7.52206312726558,0.6606522,66.5,0.00510077039789302,2014-08-26,0.00617193218145055,0.00107116178355753
"374","gabonensis","Irvingia","2014",5.23631652112304,0.6606522,30.5,0.00074693202406242,2014-08-26,0.000903787749115528,0.000156855725053108
"375","gabonensis","Irvingia","2014",8.07663127601456,0.6606522,77.5,0.00743856516496754,2014-08-26,0.00900066384961072,0.00156209868464318
"376","gabonensis","Irvingia","2014",5.15582355225013,0.6606522,29.5,0.000688014495932636,2014-08-26,0.00083249754007849,0.000144483044145854
"377","gabonensis","Irvingia","2014",6.52688369097062,0.6606522,49,0.00240299874642581,2014-08-26,0.00290762848317523,0.000504629736749421
"378","gabonensis","Irvingia","2014",4.54601612035086,0.6606522,22.5,0.000352899886098779,2014-08-26,0.000427008862179523,7.41089760807436e-05
"379","gabonensis","Irvingia","2014",4.30388238166584,0.6606522,20,0.000263982961143701,2014-08-26,0.000319419382983878,5.54364218401771e-05
"380","gabonensis","Irvingia","2014",5.31540878195008,0.6606522,31.5,0.000808748126701487,2014-08-26,0.000978585233308799,0.000169837106607312
"381","gabonensis","Irvingia","2014",5.31540878195008,0.6606522,31.5,0.000808748126701487,2014-08-26,0.000978585233308799,0.000169837106607312
"382","gabonensis","Irvingia","2014",4.72952183303222,0.6606522,24.5,0.000435316284695424,2014-08-26,0.000526732704481463,9.1416419786039e-05
"383","gabonensis","Irvingia","2014",5.35445101970989,0.6606522,32,0.000840756855774752,2014-08-26,0.00101731579548745,0.000176558939712698
"384","gabonensis","Irvingia","2014",7.77978818437737,0.6606522,71.5,0.00609867326880361,2014-08-26,0.00737939465525237,0.00128072138644876
"385","gabonensis","Irvingia","2014",4.49878848674672,0.6606522,22,0.000333884645345585,2014-08-26,0.000404000420868157,7.01157755225727e-05
"386","gabonensis","Irvingia","2014",4.49878848674672,0.6606522,22,0.000333884645345585,2014-08-26,0.000404000420868157,7.01157755225727e-05
"387","gabonensis","Irvingia","2014",9.10632945974507,0.6606522,100.333333333333,0.0140568933868741,2014-08-26,0.0170088409981177,0.00295194761124357
"388","gabonensis","Irvingia","2014",4.77413260057603,0.6606522,25,0.000457540987499398,2014-08-26,0.000553624594874271,9.60836073748735e-05
"389","gabonensis","Irvingia","2014",6.04197196493164,0.6606522,41.5,0.00159562344813898,2014-08-26,0.00193070437224816,0.000335080924109185
"390","gabonensis","Irvingia","2014",5.15582355225013,0.6606522,29.5,0.000688014495932636,2014-08-26,0.00083249754007849,0.000144483044145854
"391","gabonensis","Irvingia","2014",8.33810471151393,0.6606522,83,0.00880803516994158,2014-08-26,0.0106577225556293,0.00184968738568773
"392","gabonensis","Irvingia","2014",NA,0.6606522,NA,NA,2014-08-26,NA,NA
"393","gabonensis","Irvingia","2014",4.45098271327779,0.6606522,21.5,0.000315491990362819,2014-08-26,0.000381745308339011,6.6253317976192e-05
"394","gabonensis","Irvingia","2014",5.1962495788926,0.6606522,30,0.000717113704633906,2014-08-26,0.000867707582607027,0.00015059387797312
"395","gabonensis","Irvingia","2014",4.72952183303222,0.6606522,24.5,0.000435316284695424,2014-08-26,0.000526732704481463,9.1416419786039e-05
"396","gabonensis","Irvingia","2014",5.23631652112304,0.6606522,30.5,0.00074693202406242,2014-08-26,0.000903787749115528,0.000156855725053108
"397","gabonensis","Irvingia","2014",4.59268522532594,0.6606522,23,0.000372544248734258,2014-08-26,0.000450778540968452,7.82342922341941e-05
"398","gabonensis","Irvingia","2014",4.63881433805992,0.6606522,23.5,0.000392824192056075,2014-08-26,0.000475317272387851,8.24930803317758e-05
"399","gabonensis","Irvingia","2014",NA,0.6606522,NA,NA,2014-08-26,NA,NA
"400","gabonensis","Irvingia","2014",5.6190496677433,0.6606522,35.5,0.00108586313117979,2014-08-26,0.00131389438872754,0.000228031257547755
"401","gabonensis","Irvingia","2014",6.7096290299684,0.6606522,52,0.00278202294051342,2014-08-26,0.00336624775802124,0.000584224817507819
"402","gabonensis","Irvingia","2014",5.87001861028988,0.6606522,39,0.00136906542503268,2014-08-26,0.00165656916428954,0.000287503739256862
"403","gabonensis","Irvingia","2014",7.92156113129227,0.6606522,74.3333333333333,0.00671171497696484,2014-08-26,0.00812117512212746,0.00140946014516262
"404","gabonensis","Irvingia","2014",5.03229500343726,0.6606522,28,0.000604975330726858,2014-08-26,0.000732020150179498,0.00012704481945264
"405","gabonensis","Irvingia","2014",4.90517055810377,0.6606522,26.5,0.000528203617577793,2014-08-26,0.000639126377269129,0.000110922759691336
"406","gabonensis","Irvingia","2014",5.76400150268945,0.6606522,37.5,0.00124291700928736,2014-08-26,0.0015039295812377,0.000261012571950345
"407","gabonensis","Irvingia","2014",4.59268522532594,0.6606522,23,0.000372544248734258,2014-08-26,0.000450778540968452,7.82342922341941e-05
"408","gabonensis","Irvingia","2014",6.40170459454514,0.6606522,47,0.00216843723578348,2014-08-26,0.00262380905529802,0.000455371819514532
"409","gabonensis","Irvingia","2014",5.65568909478627,0.6606522,36,0.00112394753568267,2014-08-26,0.00135997651817604,0.000236028982493362
"410","gabonensis","Irvingia","2014",6.4958493031916,0.6606522,48.5,0.00234301424453667,2014-08-26,0.00283504723588937,0.000492032991352701
"411","gabonensis","Irvingia","2014",5.6190496677433,0.6606522,35.5,0.00108586313117979,2014-08-26,0.00131389438872754,0.000228031257547755
"412","gabonensis","Irvingia","2014",4.57718975031634,0.6606522,22.8333333333333,0.000365925825170867,2014-08-26,0.000442770248456749,7.6844423285882e-05
"413","gabonensis","Irvingia","2014",7.57441713090556,0.6606522,67.5,0.00529190787009224,2014-08-26,0.00640320852281161,0.00111130065271937
"414","gabonensis","Irvingia","2014",8.38463843345627,0.6606522,84,0.00907190350576934,2014-08-26,0.0109770032419809,0.00190509973621156
"415","gabonensis","Irvingia","2014",6.73953267992467,0.6606522,52.5,0.00284841917638137,2014-08-26,0.00344658720342146,0.000598168027040088
"416","gabonensis","Irvingia","2014",4.49878848674672,0.6606522,22,0.000333884645345585,2014-08-26,0.000404000420868157,7.01157755225727e-05
"417","gabonensis","Irvingia","2014",4.77413260057603,0.6606522,25,0.000457540987499398,2014-08-26,0.000553624594874271,9.60836073748735e-05
"418","gabonensis","Irvingia","2014",4.69951001915676,0.6606522,24.1666666666667,0.000420863821274515,2014-08-26,0.000509245223742163,8.8381402467648e-05
"419","gabonensis","Irvingia","2014",6.14249125084587,0.6606522,43,0.00174155409297328,2014-08-26,0.00210728045249767,0.000365726359524389
"420","gabonensis","Irvingia","2014",4.59268522532594,0.6606522,23,0.000372544248734258,2014-08-26,0.000450778540968452,7.82342922341941e-05
"421","gabonensis","Irvingia","2014",4.45098271327779,0.6606522,21.5,0.000315491990362819,2014-08-26,0.000381745308339011,6.6253317976192e-05
"422","gabonensis","Irvingia","2014",6.52688369097062,0.6606522,49,0.00240299874642581,2014-08-26,0.00290762848317523,0.000504629736749421
"423","gabonensis","Irvingia","2014",4.35355238419755,0.6606522,20.5,0.000280547890270701,2014-08-26,0.000339462947227548,5.89150569568472e-05
"424","gabonensis","Irvingia","2014",4.54601612035086,0.6606522,22.5,0.000352899886098779,2014-08-26,0.000427008862179523,7.41089760807436e-05
"425","gabonensis","Irvingia","2014",7.03055164259475,0.6606522,57.5,0.00356435213194366,2014-08-26,0.00431286607965183,0.000748513947708168
"426","gabonensis","Irvingia","2014",7.62635757075266,0.6606522,68.5,0.00548723825189811,2014-08-26,0.00663955828479671,0.0011523200328986
"427","gabonensis","Irvingia","2014",4.81826827281139,0.6606522,25.5,0.000480426382445892,2014-08-26,0.000581315922759529,0.000100889540313637
"428","gabonensis","Irvingia","2014",5.35445101970989,0.6606522,32,0.000840756855774752,2014-08-26,0.00101731579548745,0.000176558939712698
"429","gabonensis","Irvingia","2014",6.43326254623464,0.6606522,47.5,0.00222573781997381,2014-08-26,0.00269314276216831,0.0004674049421945
"430","gabonensis","Irvingia","2014",5.27603337795375,0.6606522,31,0.000777474999231489,2014-08-26,0.000940744749070101,0.000163269749838613
"431","gabonensis","Irvingia","2014",4.90517055810377,0.6606522,26.5,0.000528203617577793,2014-08-26,0.000639126377269129,0.000110922759691336
"432","gabonensis","Irvingia","2014",4.59268522532594,0.6606522,23,0.000372544248734258,2014-08-26,0.000450778540968452,7.82342922341941e-05
"433","gabonensis","Irvingia","2014",7.72903435867701,0.6606522,70.5,0.00589059253173662,2014-08-26,0.00712761696340131,0.00123702443166469
"434","gabonensis","Irvingia","2014",6.2084646693444,0.6606522,44,0.00184308378166377,2014-08-26,0.00223013137581317,0.000387047594149392
"435","gabonensis","Irvingia","2014",6.73953267992467,0.6606522,52.5,0.00284841917638137,2014-08-26,0.00344658720342146,0.000598168027040088
"436","gabonensis","Irvingia","2014",4.40257802491125,0.6606522,21,0.00029771530501578,2014-08-26,0.000360235519069094,6.25202140533138e-05
"437","gabonensis","Irvingia","2014",5.79958866790363,0.6606522,38,0.0012841622422887,2014-08-26,0.00155383631316932,0.000269674070880626
"438","gabonensis","Irvingia","2014",4.45098271327779,0.6606522,21.5,0.000315491990362819,2014-08-26,0.000381745308339011,6.6253317976192e-05
"439","gabonensis","Irvingia","2014",7.17098214745802,0.6606522,60,0.0039585547195546,2014-08-26,0.00478985121066107,0.000831296491106467
"440","gabonensis","Irvingia","2014",4.63881433805992,0.6606522,23.5,0.000392824192056075,2014-08-26,0.000475317272387851,8.24930803317758e-05
"441","gabonensis","Irvingia","2014",5.1150290536753,0.6606522,29,0.000659628803246718,2014-08-26,0.000798150851928529,0.000138522048681811
"442","gabonensis","Irvingia","2014",8.61297707647206,0.6606522,89,0.0104613760843928,2014-08-26,0.0126582650621152,0.00219688897772248
"443","gabonensis","Irvingia","2014",6.88681310244571,0.6606522,55,0.00319447274116878,2014-08-26,0.00386531201681422,0.000670839275645443
"444","gabonensis","Irvingia","2014",5.1962495788926,0.6606522,30,0.000717113704633906,2014-08-26,0.000867707582607027,0.00015059387797312
"445","gabonensis","Irvingia","2014",5.31540878195008,0.6606522,31.5,0.000808748126701487,2014-08-26,0.000978585233308799,0.000169837106607312
"446","gabonensis","Irvingia","2014",8.61297707647206,0.6606522,89,0.0104613760843928,2014-08-26,0.0126582650621152,0.00219688897772248
"447","gabonensis","Irvingia","2014",4.72952183303222,0.6606522,24.5,0.000435316284695424,2014-08-26,0.000526732704481463,9.1416419786039e-05
"448","gabonensis","Irvingia","2014",6.76928426326574,0.6606522,53,0.0029157481020612,2014-08-26,0.00352805520349405,0.000612307101432852
"449","gabonensis","Irvingia","2014",8.81267817815558,0.6606522,93.5,0.0118137191784239,2014-08-26,0.0142946002058929,0.00248088102746901
"450","gabonensis","Irvingia","2014",6.58844790431027,0.6606522,50,0.00252568180436609,2014-08-26,0.00305607498328297,0.000530393178916879
"451","gabonensis","Irvingia","2014",7.36242197690177,0.6606522,63.5,0.00455222444450966,2014-08-26,0.00550819157785669,0.000955967133347028
"452","gabonensis","Irvingia","2014",5.03229500343726,0.6606522,28,0.000604975330726858,2014-08-26,0.000732020150179498,0.00012704481945264
"453","gabonensis","Irvingia","2014",4.40257802491125,0.6606522,21,0.00029771530501578,2014-08-26,0.000360235519069094,6.25202140533138e-05
"454","gabonensis","Irvingia","2014",6.6189828933411,0.6606522,50.5,0.00258838888041803,2014-08-26,0.00313195054530582,0.000543561664887786
"455","gabonensis","Irvingia","2014",5.03229500343726,0.6606522,28,0.000604975330726858,2014-08-26,0.000732020150179498,0.00012704481945264
"456","gabonensis","Irvingia","2014",5.07385628334521,0.6606522,28.5,0.000631950980866259,2014-08-26,0.000764660686848173,0.000132709705981914
"457","gabonensis","Irvingia","2014",4.45098271327779,0.6606522,21.5,0.000315491990362819,2014-08-26,0.000381745308339011,6.6253317976192e-05
"458","gabonensis","Irvingia","2014",4.40257802491125,0.6606522,21,0.00029771530501578,2014-08-26,0.000360235519069094,6.25202140533138e-05
"459","gabonensis","Irvingia","2014",5.79958866790363,0.6606522,38,0.0012841622422887,2014-08-26,0.00155383631316932,0.000269674070880626
"460","gabonensis","Irvingia","2014",7.08710857474791,0.6606522,58.5,0.00371908692355694,2014-08-26,0.0045000951775039,0.000781008253946957
"461","gabonensis","Irvingia","2014",4.77413260057603,0.6606522,25,0.000457540987499398,2014-08-26,0.000553624594874271,9.60836073748735e-05
"462","gabonensis","Irvingia","2014",4.54601612035086,0.6606522,22.5,0.000352899886098779,2014-08-26,0.000427008862179523,7.41089760807436e-05
"463","gabonensis","Irvingia","2014",5.99439742509994,0.6606522,40.8,0.00153010547721135,2014-08-26,0.00185142762742573,0.000321322150214383
"464","gabonensis","Irvingia","2014",4.72952183303222,0.6606522,24.5,0.000435316284695424,2014-08-26,0.000526732704481463,9.1416419786039e-05
"465","gabonensis","Irvingia","2014",6.07569131160898,0.6606522,42,0.00164342463146134,2014-08-26,0.00198854380406822,0.000345119172606882
"466","gabonensis","Irvingia","2014",7.46928597254222,0.6606522,65.5,0.00491379685353864,2014-08-26,0.00594569419278176,0.00103189733924311
"467","gabonensis","Irvingia","2014",5.31540878195008,0.6606522,31.5,0.000808748126701487,2014-08-26,0.000978585233308799,0.000169837106607312
"468","gabonensis","Irvingia","2014",7.11519300358715,0.6606522,59,0.00379792355437764,2014-08-26,0.00459548750079694,0.000797563946419303
"469","gabonensis","Irvingia","2014",4.54601612035086,0.6606522,22.5,0.000352899886098779,2014-08-26,0.000427008862179523,7.41089760807436e-05
"470","gabonensis","Irvingia","2014",5.83492604929111,0.6606522,38.5,0.00132621008405797,2014-08-26,0.00160471420171015,0.000278504117652174
"471","gabonensis","Irvingia","2014",4.63881433805992,0.6606522,23.5,0.000392824192056075,2014-08-26,0.000475317272387851,8.24930803317758e-05
"472","gabonensis","Irvingia","2014",4.72952183303222,0.6606522,24.5,0.000435316284695424,2014-08-26,0.000526732704481463,9.1416419786039e-05
"473","gabonensis","Irvingia","2014",5.07385628334521,0.6606522,28.5,0.000631950980866259,2014-08-26,0.000764660686848173,0.000132709705981914
"474","gabonensis","Irvingia","2014",4.40257802491125,0.6606522,21,0.00029771530501578,2014-08-26,0.000360235519069094,6.25202140533138e-05
"475","gabonensis","Irvingia","2014",4.40257802491125,0.6606522,21,0.00029771530501578,2014-08-26,0.000360235519069094,6.25202140533138e-05
"476","gabonensis","Irvingia","2014",5.03229500343726,0.6606522,28,0.000604975330726858,2014-08-26,0.000732020150179498,0.00012704481945264
"477","gabonensis","Irvingia","2014",4.90517055810377,0.6606522,26.5,0.000528203617577793,2014-08-26,0.000639126377269129,0.000110922759691336
"478","gabonensis","Irvingia","2014",5.15582355225013,0.6606522,29.5,0.000688014495932636,2014-08-26,0.00083249754007849,0.000144483044145854
"479","gabonensis","Irvingia","2014",5.65568909478627,0.6606522,36,0.00112394753568267,2014-08-26,0.00135997651817604,0.000236028982493362
"480","gabonensis","Irvingia","2014",5.43156752595463,0.6606522,33,0.000907002686487076,2014-08-26,0.00109747325064936,0.000190470564162286
"481","gabonensis","Irvingia","2014",4.77413260057603,0.6606522,25,0.000457540987499398,2014-08-26,0.000553624594874271,9.60836073748735e-05
"482","gabonensis","Irvingia","2014",6.33804501875472,0.6606522,46,0.00205648948631206,2014-08-26,0.00248835227843759,0.000431862792125533
"483","gabonensis","Irvingia","2014",5.39316805089746,0.6606522,32.5,0.0008735065896426,2014-08-26,0.00105694297346755,0.000183436383824946
"484","gabonensis","Irvingia","2014",6.04197196493164,0.6606522,41.5,0.00159562344813898,2014-08-26,0.00193070437224816,0.000335080924109185
"485","gabonensis","Irvingia","2014",6.3059373441158,0.6606522,45.5,0.00200183351104035,2014-08-26,0.00242221854835882,0.000420385037318473
"486","gabonensis","Irvingia","2014",4.81826827281139,0.6606522,25.5,0.000480426382445892,2014-08-26,0.000581315922759529,0.000100889540313637
"487","gabonensis","Irvingia","2014",4.99033451034052,0.6606522,27.5,0.000578696100992465,2014-08-26,0.000700222282200882,0.000121526181208418
"488","gabonensis","Irvingia","2014",5.28919603567831,0.6606522,31.1666666666667,0.00078781797695886,2014-08-26,0.000953259752120221,0.000165441775161361
"489","gabonensis","Irvingia","2014",4.9762570444487,0.6606522,27.3333333333333,0.000570090115764266,2014-08-26,0.000689809040074762,0.000119718924310496
"490","gabonensis","Irvingia","2014",4.68442100050511,0.6606522,24,0.000413746100126684,2014-08-26,0.000500632781153288,8.68866810266036e-05
"491","gabonensis","Irvingia","2014",7.36242197690177,0.6606522,63.5,0.00455222444450966,2014-08-26,0.00550819157785669,0.000955967133347028
"492","gabonensis","Irvingia","2014",6.88681310244571,0.6606522,55,0.00319447274116878,2014-08-26,0.00386531201681422,0.000670839275645443
"493","gabonensis","Irvingia","2014",8.5904574916192,0.6606522,88.5,0.0103171167494918,2014-08-26,0.0124837112668851,0.00216659451739328
"494","gabonensis","Irvingia","2014",4.54601612035086,0.6606522,22.5,0.000352899886098779,2014-08-26,0.000427008862179523,7.41089760807436e-05
"495","gabonensis","Irvingia","2014",4.94796360456388,0.6606522,27,0.000553107484573744,2014-08-26,0.000669260056334231,0.000116152571760486
"496","gabonensis","Irvingia","2014",5.43156752595463,0.6606522,33,0.000907002686487076,2014-08-26,0.00109747325064936,0.000190470564162286
"497","gabonensis","Irvingia","2014",5.50744296121312,0.6606522,34,0.000976255183100869,2014-08-26,0.00118126877155205,0.000205013588451183
"498","gabonensis","Irvingia","2014",4.94796360456388,0.6606522,27,0.000553107484573744,2014-08-26,0.000669260056334231,0.000116152571760486
"499","gabonensis","Irvingia","2014",4.45098271327779,0.6606522,21.5,0.000315491990362819,2014-08-26,0.000381745308339011,6.6253317976192e-05
"500","gabonensis","Irvingia","2014",4.49878848674672,0.6606522,22,0.000333884645345585,2014-08-26,0.000404000420868157,7.01157755225727e-05
"501","gabonensis","Irvingia","2014",4.99033451034052,0.6606522,27.5,0.000578696100992465,2014-08-26,0.000700222282200882,0.000121526181208418
"502","gabonensis","Irvingia","2014",8.02803438894638,0.6606522,76.5,0.00720423058893743,2014-08-26,0.00871711901261429,0.00151288842367686
"503","gabonensis","Irvingia","2014",4.72952183303222,0.6606522,24.5,0.000435316284695424,2014-08-26,0.000526732704481463,9.1416419786039e-05
"504","gabonensis","Irvingia","2014",4.40257802491125,0.6606522,21,0.00029771530501578,2014-08-26,0.000360235519069094,6.25202140533138e-05
"505","gabonensis","Irvingia","2014",4.54601612035086,0.6606522,22.5,0.000352899886098779,2014-08-26,0.000427008862179523,7.41089760807436e-05
"506","gabonensis","Irvingia","2014",4.40257802491125,0.6606522,21,0.00029771530501578,2014-08-26,0.000360235519069094,6.25202140533138e-05
"507","gabonensis","Irvingia","2014",4.59268522532594,0.6606522,23,0.000372544248734258,2014-08-26,0.000450778540968452,7.82342922341941e-05
"508","gabonensis","Irvingia","2014",5.10134732339528,0.6606522,28.8333333333333,0.000650324490492371,2014-08-26,0.000786892633495769,0.000136568143003398
"509","gabonensis","Irvingia","2014",4.72952183303222,0.6606522,24.5,0.000435316284695424,2014-08-26,0.000526732704481463,9.1416419786039e-05
"510","gabonensis","Irvingia","2014",5.1962495788926,0.6606522,30,0.000717113704633906,2014-08-26,0.000867707582607027,0.00015059387797312
"511","gabonensis","Irvingia","2014",NA,0.6606522,NA,NA,2014-08-26,NA,NA
"512","gabonensis","Irvingia","2014",5.58213294442463,0.6606522,35,0.00104855635013073,2014-08-26,0.00126875318365819,0.000220196833527454
"513","gabonensis","Irvingia","2014",5.6190496677433,0.6606522,35.5,0.00108586313117979,2014-08-26,0.00131389438872754,0.000228031257547755
"514","gabonensis","Irvingia","2014",5.23631652112304,0.6606522,30.5,0.00074693202406242,2014-08-26,0.000903787749115528,0.000156855725053108
"515","gabonensis","Irvingia","2014",5.93948832809188,0.6606522,40,0.00145721799759896,2014-08-26,0.00176323377709475,0.000306015779495783
"516","gabonensis","Irvingia","2014",4.72952183303222,0.6606522,24.5,0.000435316284695424,2014-08-26,0.000526732704481463,9.1416419786039e-05
"517","gabonensis","Irvingia","2014",5.15582355225013,0.6606522,29.5,0.000688014495932636,2014-08-26,0.00083249754007849,0.000144483044145854
"518","gabonensis","Irvingia","2014",8.31472528987757,0.6606522,82.5,0.00867783349291456,2014-08-26,0.0105001785264266,0.00182234503351206
"519","gabonensis","Irvingia","2014",4.54601612035086,0.6606522,22.5,0.000352899886098779,2014-08-26,0.000427008862179523,7.41089760807436e-05
"520","gabonensis","Irvingia","2014",4.86194307900457,0.6606522,26,0.000503978577684677,2014-08-26,0.000609814078998459,0.000105835501313782
"521","gabonensis","Irvingia","2014",4.77413260057603,0.6606522,25,0.000457540987499398,2014-08-26,0.000553624594874271,9.60836073748735e-05
"522","gabonensis","Irvingia","2014",5.15582355225013,0.6606522,29.5,0.000688014495932636,2014-08-26,0.00083249754007849,0.000144483044145854
"523","gabonensis","Irvingia","2014",4.94796360456388,0.6606522,27,0.000553107484573744,2014-08-26,0.000669260056334231,0.000116152571760486
"524","gabonensis","Irvingia","2014",6.73953267992467,0.6606522,52.5,0.00284841917638137,2014-08-26,0.00344658720342146,0.000598168027040088
"525","gabonensis","Irvingia","2014",5.35445101970989,0.6606522,32,0.000840756855774752,2014-08-26,0.00101731579548745,0.000176558939712698
"526","gabonensis","Irvingia","2014",4.35355238419755,0.6606522,20.5,0.000280547890270701,2014-08-26,0.000339462947227548,5.89150569568472e-05
"527","gabonensis","Irvingia","2014",4.68442100050511,0.6606522,24,0.000413746100126684,2014-08-26,0.000500632781153288,8.68866810266036e-05
"528","gabonensis","Irvingia","2014",4.45098271327779,0.6606522,21.5,0.000315491990362819,2014-08-26,0.000381745308339011,6.6253317976192e-05
"529","gabonensis","Irvingia","2014",8.10080386258236,0.6606522,78,0.0075574073743422,2014-08-26,0.00914446292295407,0.00158705554861186
"530","gabonensis","Irvingia","2014",5.15582355225013,0.6606522,29.5,0.000688014495932636,2014-08-26,0.00083249754007849,0.000144483044145854
"531","gabonensis","Irvingia","2014",6.24115045698369,0.6606522,44.5,0.00189513514171948,2014-08-26,0.00229311352148058,0.000397978379761092
"532","gabonensis","Irvingia","2014",5.07385628334521,0.6606522,28.5,0.000631950980866259,2014-08-26,0.000764660686848173,0.000132709705981914
"533","gabonensis","Irvingia","2014",4.49878848674672,0.6606522,22,0.000333884645345585,2014-08-26,0.000404000420868157,7.01157755225727e-05
"534","gabonensis","Irvingia","2014",NA,0.6606522,NA,NA,2014-08-26,NA,NA
