"","plot_code","tree_tag","dbh_year1","year1","month","day","agC_year1","year2","agC_year2","dbh_year2","AG_npp_per_tree_MgC_year","ABG_npp_per_tree_MgC_year","BG_npp_per_tree_MgC_year"
"352","MNG-04","532",51.5,"2014","8","26",0.00271655525603139,"2015",0.000688014495932636,29.5,-0.00263493728624927,-0.00318827411636161,-0.000553336830112346
"353","MNG-04","130",45,"2014","8","26",0.00194805021939969,"2015",0.00179189161576981,43.5,-0.000202839467348422,-0.00024543575549159,-4.25962881431685e-05
"354","MNG-04","131",38.5,"2014","8","26",0.00132621008405797,"2015",0.00136906542503268,39,5.56661902340487e-05,6.73560901831989e-05,1.16898999491502e-05
"355","MNG-04","132",60.5,"2014","8","26",0.00404035697467107,"2015",0.0041231554632584,61,0.000107549638200628,0.00013013506222276,2.2585424022132e-05
"356","MNG-04","133",75.5,"2014","8","26",0.00697434003227499,"2015",0.00674886640423861,74.5,-0.00029287499727145,-0.000354378746698455,-6.15037494270045e-05
"357","MNG-04","134",94,"2014","8","26",0.0119700368272153,"2015",0.0119700368272153,94,-1.35197310049438e-17,-1.6358874515982e-17,-2.8391435110382e-18
"358","MNG-04","135",39,"2014","8","26",0.00136906542503268,"2015",0.00141273312176749,39.5,5.67213854384507e-05,6.86328763805254e-05,1.19114909420747e-05
"359","MNG-04","136",20.5,"2014","8","26",0.000280547890270701,"2015",0.000280547890270701,20.5,0,0,0
"360","MNG-04","137",23,"2014","8","26",0.000372544248734258,"2015",0.000372544248734258,23,0,0,0
"361","MNG-04","138",22.3333333333333,"2014","8","26",0.000346491891237865,"2015",0.000688014495932636,29.5,0.000443614771222746,0.000536773873179522,9.31591019567765e-05
"362","MNG-04","139",74.5,"2014","8","26",0.00674886640423861,"2015",0.00674886640423861,74.5,0,0,0
"363","MNG-04","140",42,"2014","8","26",0.00164342463146134,"2015",0.00169206663411971,42.5,6.3182672492192e-05,7.64510337155523e-05,1.32683612233603e-05
"364","MNG-04","141",26.5,"2014","8","26",0.000528203617577793,"2015",0.000503978577684677,26,-3.14666888291364e-05,-3.8074693483255e-05,-6.60800465411864e-06
"365","MNG-04","142",58,"2014","8","26",0.00364123108423856,"2015",0.00348844614413329,57,-0.000198457306542434,-0.000240133340916346,-4.16760343739112e-05
"366","MNG-04","143",42,"2014","8","26",0.00164342463146134,"2015",0.00189513514171948,44.5,0.00032695493325346,0.000395615469236686,6.86605359832266e-05
"367","MNG-04","144",26,"2014","8","26",0.000503978577684677,"2015",0.000528203617577793,26.5,3.14666888291364e-05,3.8074693483255e-05,6.60800465411864e-06
"368","MNG-04","145",50.5,"2014","8","26",0.00258838888041803,"2015",0.00271655525603139,51.5,0.000166479455867883,0.000201440141600138,3.49606857322554e-05
"369","MNG-04","146",26.5,"2014","8","26",0.000528203617577793,"2015",NA,NA,NA,NA,NA
"370","MNG-04","147",24,"2014","8","26",0.000413746100126684,"2015",0.000392824192056075,23.5,-2.71761439351321e-05,-3.28831341615099e-05,-5.70699022637775e-06
"371","MNG-04","148",22.5,"2014","8","26",0.000352899886098779,"2015",0.000315491990362819,21.5,-4.85903272015137e-05,-5.87942959138316e-05,-1.02039687123179e-05
"372","MNG-04","149",25.5,"2014","8","26",0.000480426382445892,"2015",0.000503978577684677,26,3.05927091179951e-05,3.7017178032774e-05,6.42446891477896e-06
"373","MNG-04","150",40.5,"2014","8","26",0.00150252484328905,"2015",0.00145721799759896,40,-5.88505290992241e-05,-7.12091402100611e-05,-1.23586111108371e-05
"374","MNG-04","151",66.5,"2014","8","26",0.00510077039789302,"2015",0.00538904714493845,68,0.000374452002389974,0.000453086922891869,7.86349205018945e-05
"375","MNG-04","152",30.5,"2014","8","26",0.00074693202406242,"2015",0.00074693202406242,30.5,0,0,0
"376","MNG-04","153",77.5,"2014","8","26",0.00743856516496754,"2015",0.00804402027815123,80,0.000786445253779522,0.000951598757073222,0.0001651535032937
"377","MNG-04","154",29.5,"2014","8","26",0.000688014495932636,"2015",0.000688014495932636,29.5,0,0,0
"378","MNG-04","155",49,"2014","8","26",0.00240299874642581,"2015",0.0026520119631525,51,0.00032345133133538,0.00039137611091581,6.79247795804299e-05
"379","MNG-04","156",22.5,"2014","8","26",0.000352899886098779,"2015",0.000352899886098779,22.5,0,0,0
"380","MNG-04","157",20,"2014","8","26",0.000263982961143701,"2015",0.000263982961143701,20,0,0,0
"381","MNG-04","158",31.5,"2014","8","26",0.000808748126701487,"2015",0.000777474999231489,31,-4.06216780304242e-05,-4.91522304168133e-05,-8.53055238638909e-06
"382","MNG-04","159",31.5,"2014","8","26",0.000808748126701487,"2015",NA,NA,NA,NA,NA
"383","MNG-04","160",24.5,"2014","8","26",0.000435316284695424,"2015",NA,NA,NA,NA,NA
"384","MNG-04","161",32,"2014","8","26",0.000840756855774752,"2015",NA,NA,NA,NA,NA
"385","MNG-04","162",71.5,"2014","8","26",0.00609867326880361,"2015",NA,NA,NA,NA,NA
"386","MNG-04","163",22,"2014","8","26",0.000333884645345585,"2015",NA,NA,NA,NA,NA
"387","MNG-04","164",22,"2014","8","26",0.000333884645345585,"2015",NA,NA,NA,NA,NA
"388","MNG-04","165",100.333333333333,"2014","8","26",0.0140568933868741,"2015",NA,NA,NA,NA,NA
"389","MNG-04","166",25,"2014","8","26",0.000457540987499398,"2015",NA,NA,NA,NA,NA
"390","MNG-04","167",41.5,"2014","8","26",0.00159562344813898,"2015",NA,NA,NA,NA,NA
"391","MNG-04","168",29.5,"2014","8","26",0.000688014495932636,"2015",NA,NA,NA,NA,NA
"392","MNG-04","169",83,"2014","8","26",0.00880803516994158,"2015",NA,NA,NA,NA,NA
"393","MNG-04","170",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"394","MNG-04","171",21.5,"2014","8","26",0.000315491990362819,"2015",NA,NA,NA,NA,NA
"395","MNG-04","172",30,"2014","8","26",0.000717113704633906,"2015",NA,NA,NA,NA,NA
"396","MNG-04","173",24.5,"2014","8","26",0.000435316284695424,"2015",NA,NA,NA,NA,NA
"397","MNG-04","174",30.5,"2014","8","26",0.00074693202406242,"2015",NA,NA,NA,NA,NA
"398","MNG-04","175",23,"2014","8","26",0.000372544248734258,"2015",NA,NA,NA,NA,NA
"399","MNG-04","176",23.5,"2014","8","26",0.000392824192056075,"2015",NA,NA,NA,NA,NA
"400","MNG-04","177",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"401","MNG-04","178",35.5,"2014","8","26",0.00108586313117979,"2015",NA,NA,NA,NA,NA
"402","MNG-04","179",52,"2014","8","26",0.00278202294051342,"2015",0.00278202294051342,52,0,0,0
"403","MNG-04","180",39,"2014","8","26",0.00136906542503268,"2015",0.00136906542503268,39,0,0,0
"404","MNG-04","181",74.3333333333333,"2014","8","26",0.00671171497696484,"2015",0.00686105280283403,75,0.000193979738228669,0.000234715483256689,4.07357450280205e-05
"405","MNG-04","182",28,"2014","8","26",0.000604975330726858,"2015",0.000631950980866259,28.5,3.50395455547373e-05,4.23978501212321e-05,7.35830456649483e-06
"406","MNG-04","183",26.5,"2014","8","26",0.000528203617577793,"2015",0.000528203617577793,26.5,0,0,0
"407","MNG-04","184",37.5,"2014","8","26",0.00124291700928736,"2015",0.00124291700928736,37.5,0,0,0
"408","MNG-04","185",23,"2014","8","26",0.000372544248734258,"2015",0.000333884645345585,22,-5.02162108073512e-05,-6.07616150768949e-05,-1.05454042695437e-05
"409","MNG-04","186",47,"2014","8","26",0.00216843723578348,"2015",0.00216843723578348,47,0,0,0
"410","MNG-04","187",36,"2014","8","26",0.00112394753568267,"2015",0.00104855635013073,35,-9.79280524073271e-05,-0.000118492943412866,-2.05648910055387e-05
"411","MNG-04","188",48.5,"2014","8","26",0.00234301424453667,"2015",0.00228392870861383,48,-7.67481160563585e-05,-9.28652204281937e-05,-1.61171043718353e-05
"412","MNG-04","189",35.5,"2014","8","26",0.00108586313117979,"2015",0.00108586313117979,35.5,0,0,0
"413","MNG-04","190",22.8333333333333,"2014","8","26",0.000365925825170867,"2015",0.000352899886098779,22.5,-1.69198140971957e-05,-2.04729750576068e-05,-3.5531609604111e-06
"414","MNG-04","191",67.5,"2014","8","26",0.00529190787009224,"2015",0.00538904714493845,68,0.000126177349889209,0.000152674593365943,2.64972434767339e-05
"415","MNG-04","192",84,"2014","8","26",0.00907190350576934,"2015",0.00920557660444043,84.5,0.000173632316779173,0.0002100951033028,3.64627865236264e-05
"416","MNG-04","408",52.5,"2014","8","26",0.00284841917638137,"2015",0.00284841917638137,52.5,0,0,0
"417","MNG-04","409",22,"2014","8","26",0.000333884645345585,"2015",0.000315491990362819,21.5,-2.38908151911367e-05,-2.89078863812754e-05,-5.0170711901387e-06
"418","MNG-04","410",25,"2014","8","26",0.000457540987499398,"2015",0.000457540987499398,25,0,0,0
"419","MNG-04","411",24.1666666666667,"2014","8","26",0.000420863821274515,"2015",0.000435316284695424,24.5,1.87727727709323e-05,2.27150550528281e-05,3.94228228189579e-06
"420","MNG-04","412",43,"2014","8","26",0.00174155409297328,"2015",0.00179189161576981,43.5,6.538503850794e-05,7.91158965946073e-05,1.37308580866674e-05
"421","MNG-04","413",23,"2014","8","26",0.000372544248734258,"2015",0.000392824192056075,23.5,2.63422751333218e-05,3.18741529113194e-05,5.53187777799759e-06
"422","MNG-04","414",21.5,"2014","8","26",0.000315491990362819,"2015",0.000315491990362819,21.5,0,0,0
"423","MNG-04","415",49,"2014","8","26",0.00240299874642581,"2015",0.00258838888041803,50.5,0.000240809248779928,0.000291379191023713,5.0569942243785e-05
"424","MNG-04","416",20.5,"2014","8","26",0.000280547890270701,"2015",0.000263982961143701,20,-2.15167228873848e-05,-2.60352346937356e-05,-4.5185118063508e-06
"425","MNG-04","417",22.5,"2014","8","26",0.000352899886098779,"2015",0.000352899886098779,22.5,0,0,0
"426","MNG-04","418",57.5,"2014","8","26",0.00356435213194366,"2015",0.00379792355437764,59,0.000303393484656234,0.000367106116434044,6.37126317778092e-05
"427","MNG-04","419",68.5,"2014","8","26",0.00548723825189811,"2015",0.00473095802100868,64.5,-0.000982356883539653,-0.00118865182908298,-0.000206294945543327
"428","MNG-04","420",25.5,"2014","8","26",0.000480426382445892,"2015",0.000457540987499398,25,-2.97265806244494e-05,-3.59691625555838e-05,-6.24258193113437e-06
"429","MNG-04","421",32,"2014","8","26",0.000840756855774752,"2015",0.000840756855774752,32,0,0,0
"430","MNG-04","422",47.5,"2014","8","26",0.00222573781997381,"2015",0.00184308378166377,44,-0.00049704172236001,-0.000601420484055612,-0.000104378761695602
"431","MNG-04","423",31,"2014","8","26",0.000777474999231489,"2015",0.000840756855774752,32,8.21988528053065e-05,9.94606118944209e-05,1.72617590891144e-05
"432","MNG-04","424",26.5,"2014","8","26",0.000528203617577793,"2015",0.00216843723578348,47,0.00213055256457323,0.00257796860313361,0.000447416038560378
"433","MNG-04","425",23,"2014","8","26",0.000372544248734258,"2015",0.000352899886098779,22.5,-2.55166987969741e-05,-3.08752055443387e-05,-5.35850674736456e-06
"434","MNG-04","426",70.5,"2014","8","26",0.00589059253173662,"2015",0.00620432686358962,72,0.000407519683723647,0.000493098817305613,8.55791335819659e-05
"435","MNG-04","427",44,"2014","8","26",0.00184308378166377,"2015",0.00189513514171948,44.5,6.7611197225388e-05,8.18095486427194e-05,1.41983514173315e-05
"436","MNG-04","428",52.5,"2014","8","26",0.00284841917638137,"2015",0.0029157481020612,53,8.7455721968456e-05,0.000105821423581832,1.83657016133758e-05
"437","MNG-04","429",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"438","MNG-04","430",38,"2014","8","26",0.0012841622422887,"2015",0.0012841622422887,38,0,0,0
"439","MNG-04","431",21.5,"2014","8","26",0.000315491990362819,"2015",0.000315491990362819,21.5,0,0,0
"440","MNG-04","432",60,"2014","8","26",0.0039585547195546,"2015",0.00429175639463578,62,0.000432806446279823,0.000523695799998585,9.08893537187628e-05
"441","MNG-04","433",23.5,"2014","8","26",0.000392824192056075,"2015",NA,NA,NA,NA,NA
"442","MNG-04","434",29,"2014","8","26",0.000659628803246718,"2015",0.000659628803246718,29,0,0,0
"443","MNG-04","435",89,"2014","8","26",0.0104613760843928,"2015",0.0109013182617282,90.5,0.000571455141378797,0.000691460721068345,0.000120005579689547
"444","MNG-04","436",55,"2014","8","26",0.00319447274116878,"2015",0.00333953728005449,56,0.000188429027378239,0.000227999123127669,3.95700957494301e-05
"445","MNG-04","437",30,"2014","8","26",0.000717113704633906,"2015",0.00074693202406242,30.5,3.87319807523391e-05,4.68656967103303e-05,8.1337159579912e-06
"446","MNG-04","438",31.5,"2014","8","26",0.000808748126701487,"2015",0.000808748126701487,31.5,0,0,0
"447","MNG-04","439",89,"2014","8","26",0.0104613760843928,"2015",0.0113520716577449,92,0.00115695332481686,0.00139991352302839,0.00024296019821154
"448","MNG-04","440",24.5,"2014","8","26",0.000435316284695424,"2015",0.000435316284695424,24.5,0,0,0
"449","MNG-04","441",53,"2014","8","26",0.0029157481020612,"2015",0.00305322047163795,54,0.000178567312795423,0.000216066448482462,3.74991356870388e-05
"450","MNG-04","442",93.5,"2014","8","26",0.0118137191784239,"2015",0.0130986621939947,97.5,0.00166905409495856,0.00201955545489985,0.000350501359941296
"451","MNG-04","443",50,"2014","8","26",0.00252568180436609,"2015",0.00240299874642581,49,-0.000159356996968687,-0.000192821966332111,-3.34649693634243e-05
"452","MNG-04","444",63.5,"2014","8","26",0.00455222444450966,"2015",0.0041231554632584,61,-0.000557331594863728,-0.000674371229785111,-0.000117039634921383
"453","MNG-04","445",28,"2014","8","26",0.000604975330726858,"2015",0.000659628803246718,29,7.09911653727717e-05,8.58993101010537e-05,1.4908144728282e-05
"454","MNG-04","446",21,"2014","8","26",0.00029771530501578,"2015",0.000315491990362819,21.5,2.30907122835205e-05,2.79397618630598e-05,4.8490495795393e-06
"455","MNG-04","447",50.5,"2014","8","26",0.00258838888041803,"2015",0.00278202294051342,52,0.000251517551369459,0.000304336237157045,5.28186857875863e-05
"456","MNG-04","448",28,"2014","8","26",0.000604975330726858,"2015",0.000604975330726858,28,0,0,0
"457","MNG-04","449",28.5,"2014","8","26",0.000631950980866259,"2015",0.000659628803246718,29,3.59516198180344e-05,4.35014599798216e-05,7.54984016178722e-06
"458","MNG-04","450",21.5,"2014","8","26",0.000315491990362819,"2015",0.000333884645345585,22,2.38908151911367e-05,2.89078863812754e-05,5.0170711901387e-06
"459","MNG-04","451",21,"2014","8","26",0.00029771530501578,"2015",0.00029771530501578,21,0,0,0
"460","MNG-04","452",38,"2014","8","26",0.0012841622422887,"2015",0.00145721799759896,40,0.00022478772486921,0.000271993147091744,4.7205422222534e-05
"461","MNG-04","453",58.5,"2014","8","26",0.00371908692355694,"2015",0.00364123108423856,58,-0.000101129471000739,-0.000122366659910894,-2.12371889101551e-05
"462","MNG-04","454",25,"2014","8","26",0.000457540987499398,"2015",0.000442651488455423,24.6666666666667,-1.93404524948429e-05,-2.34019475187599e-05,-4.06149502391701e-06
"463","MNG-04","455",22.5,"2014","8","26",0.000352899886098779,"2015",0.000435316284695424,24.5,0.000107053329137991,0.000129534528256969,2.24811991189781e-05
"464","MNG-04","456",40.8,"2014","8","26",0.00153010547721135,"2015",0.00174155409297328,43,0.000274657454637391,0.000332335520111243,5.7678065473852e-05
"465","MNG-04","457",24.5,"2014","8","26",0.000435316284695424,"2015",0.000544730403547944,26.8333333333333,0.000142121542281742,0.000171967066160908,2.98455238791659e-05
"466","MNG-04","458",42,"2014","8","26",0.00164342463146134,"2015",0.00159562344813898,41.5,-6.20905050272678e-05,-7.51295110829941e-05,-1.30390060557262e-05
"467","MNG-04","459",65.5,"2014","8","26",0.00491379685353864,"2015",0.00473095802100868,64.5,-0.000237495280688389,-0.000287369289632951,-4.98740089445617e-05
"468","MNG-04","460",31.5,"2014","8","26",0.000808748126701487,"2015",0.000808748126701487,31.5,0,0,0
"469","MNG-04","461",59,"2014","8","26",0.00379792355437764,"2015",0.0041231554632584,61,0.000422454258866479,0.000511169653228439,8.87153943619605e-05
"470","MNG-04","462",22.5,"2014","8","26",0.000352899886098779,"2015",0.000372544248734258,23,2.55166987969741e-05,3.08752055443387e-05,5.35850674736456e-06
"471","MNG-04","463",38.5,"2014","8","26",0.00132621008405797,"2015",0.0012841622422887,38,-5.46173033657849e-05,-6.60869370725997e-05,-1.14696337068148e-05
"472","MNG-04","464",23.5,"2014","8","26",0.000392824192056075,"2015",0.000372544248734258,23,-2.63422751333218e-05,-3.18741529113194e-05,-5.53187777799759e-06
"473","MNG-04","465",24.5,"2014","8","26",0.000435316284695424,"2015",0.000503978577684677,26,8.91876759468942e-05,0.000107917087895742,1.87294119488478e-05
"474","MNG-04","466",28.5,"2014","8","26",0.000631950980866259,"2015",0.000659628803246718,29,3.59516198180344e-05,4.35014599798216e-05,7.54984016178722e-06
"475","MNG-04","467",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"476","MNG-04","468",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"477","MNG-04","469",28,"2014","8","26",0.000604975330726858,"2015",0.000578696100992465,27.5,-3.4134942537557e-05,-4.1303280470444e-05,-7.16833793288698e-06
"478","MNG-04","470",26.5,"2014","8","26",0.000528203617577793,"2015",0.000528203617577793,26.5,0,0,0
"479","MNG-04","471",29.5,"2014","8","26",0.000688014495932636,"2015",0.000717113704633906,30,3.77979045407959e-05,4.5735464494363e-05,7.93755995356712e-06
"480","MNG-04","472",36,"2014","8","26",0.00112394753568267,"2015",0.00116281463427916,36.5,5.04857330523803e-05,6.10877369933802e-05,1.06020039409999e-05
"481","MNG-04","473",33,"2014","8","26",0.000907002686487076,"2015",0.000976255183100869,34,8.99543105481651e-05,0.00010884471576328,1.88904052151147e-05
"482","MNG-04","474",25,"2014","8","26",0.000457540987499398,"2015",0.000435316284695424,24.5,-2.88683862044498e-05,-3.49307473073842e-05,-6.06236110293445e-06
"483","MNG-04","475",46,"2014","8","26",0.00205648948631206,"2015",0.00228392870861383,48,0.000295428171317248,0.00035746808729387,6.2039915976622e-05
"484","MNG-04","476",32.5,"2014","8","26",0.0008735065896426,"2015",0.0008735065896426,32.5,0,0,0
"485","MNG-04","477",41.5,"2014","8","26",0.00159562344813898,"2015",0.00154865841764818,41,-6.10043990360882e-05,-7.38153228336667e-05,-1.28109237975785e-05
"486","MNG-04","478",45.5,"2014","8","26",0.00200183351104035,"2015",0.00211202258866866,46.5,0.000143128161332147,0.000173185075211898,3.00569138797509e-05
"487","MNG-04","479",25.5,"2014","8","26",0.000480426382445892,"2015",0.000457540987499398,25,-2.97265806244494e-05,-3.59691625555838e-05,-6.24258193113437e-06
"488","MNG-04","480",27.5,"2014","8","26",0.000578696100992465,"2015",0.000726972968413256,30.1666666666667,0.000192601624941597,0.000233047966179333,4.04463412377354e-05
"489","MNG-04","481",31.1666666666667,"2014","8","26",0.00078781797695886,"2015",0.000777474999231489,31,-1.34348287206064e-05,-1.62561427519337e-05,-2.82131403132734e-06
"490","MNG-04","482",27.3333333333333,"2014","8","26",0.000570090115764266,"2015",0.000641098620043416,28.6666666666667,9.22352457718497e-05,0.000111604647383938,1.93694016120884e-05
"491","MNG-04","483",24,"2014","8","26",0.000413746100126684,"2015",0.000392824192056075,23.5,-2.71761439351324e-05,-3.28831341615102e-05,-5.7069902263778e-06
"492","MNG-04","484",63.5,"2014","8","26",0.00455222444450966,"2015",0.00473095802100868,64.5,0.00023216283068378,0.000280917025127374,4.87541944435939e-05
"493","MNG-04","485",55,"2014","8","26",0.00319447274116878,"2015",0.00333953728005449,56,0.000188429027378239,0.000227999123127669,3.95700957494301e-05
"494","MNG-04","486",88.5,"2014","8","26",0.0103171167494918,"2015",0.0113520716577449,92,0.0013443364466633,0.0016266471004626,0.000282310653799294
"495","MNG-04","487",22.5,"2014","8","26",0.000352899886098779,"2015",0.000392824192056075,23.5,5.18589739302959e-05,6.27493584556581e-05,1.08903845253621e-05
"496","MNG-04","488",27,"2014","8","26",0.000553107484573744,"2015",0.000604975330726858,28,6.73728250743293e-05,8.15211183399384e-05,1.41482932656091e-05
"497","MNG-04","489",33,"2014","8","26",0.000907002686487076,"2015",0.0008735065896426,32.5,-4.35091649403334e-05,-5.26460895778034e-05,-9.13692463747001e-06
"498","MNG-04","490",34,"2014","8","26",0.000976255183100869,"2015",0.00108586313117979,35.5,0.000142373313340942,0.00017227170914254,2.98983958015979e-05
"499","MNG-04","491",27,"2014","8","26",0.000553107484573744,"2015",0.000659628803246718,29,0.000138363990447101,0.000167420428440992,2.90564379938912e-05
"500","MNG-04","492",21.5,"2014","8","26",0.000315491990362819,"2015",0.000280547890270701,20.5,-4.53900232513277e-05,-5.49219281341065e-05,-9.53190488277882e-06
"501","MNG-04","493",22,"2014","8","26",0.000333884645345585,"2015",0.000372544248734258,23,5.02162108073512e-05,6.07616150768949e-05,1.05454042695437e-05
"502","MNG-04","494",27.5,"2014","8","26",0.000578696100992465,"2015",0.000553107484573744,27,-3.32378825367722e-05,-4.02178378694944e-05,-6.97995533272217e-06
"503","MNG-04","495",76.5,"2014","8","26",0.00720423058893743,"2015",0.0076773706621892,78.5,0.000614576963476498,0.000743638125806562,0.000129061162330065
"504","MNG-04","496",24.5,"2014","8","26",0.000435316284695424,"2015",0.000413746100126684,24,-2.80182112725628e-05,-3.3902035639801e-05,-5.88382436723818e-06
"505","MNG-04","497",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"506","MNG-04","498",22.5,"2014","8","26",0.000352899886098779,"2015",0.000333884645345585,22,-2.46995120103771e-05,-2.98864095325562e-05,-5.18689752217918e-06
"507","MNG-04","499",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"508","MNG-04","500",23,"2014","8","26",0.000372544248734258,"2015",0.000333884645345585,22,-5.02162108073512e-05,-6.07616150768949e-05,-1.05454042695437e-05
"509","MNG-04","501",28.8333333333333,"2014","8","26",0.000650324490492371,"2015",0.000777474999231489,31,0.000165159913486755,0.000199843495318973,3.46835818322185e-05
"510","MNG-04","502",24.5,"2014","8","26",0.000435316284695424,"2015",0.000457540987499398,25,2.88683862044498e-05,3.49307473073842e-05,6.06236110293445e-06
"511","MNG-04","503",30,"2014","8","26",0.000717113704633906,"2015",0.00074693202406242,30.5,3.87319807523391e-05,4.68656967103303e-05,8.1337159579912e-06
"512","MNG-04","504",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"513","MNG-04","505",35,"2014","8","26",0.00104855635013073,"2015",0.00104855635013073,35,0,0,0
"514","MNG-04","506",35.5,"2014","8","26",0.00108586313117979,"2015",0.00112394753568267,36,4.94690663471672e-05,5.98575702800723e-05,1.03885039329051e-05
"515","MNG-04","507",30.5,"2014","8","26",0.00074693202406242,"2015",0.000631950980866259,28.5,-0.000149352600592878,-0.000180716646717383,-3.13640461245044e-05
"516","MNG-04","508",40,"2014","8","26",0.00145721799759896,"2015",0.00136906542503268,39,-0.000114504231269376,-0.000138550119835945,-2.40458885665689e-05
"517","MNG-04","509",24.5,"2014","8","26",0.000435316284695424,"2015",0.000457540987499398,25,2.88683862044498e-05,3.49307473073842e-05,6.06236110293445e-06
"518","MNG-04","510",29.5,"2014","8","26",0.000688014495932636,"2015",0.000688014495932636,29.5,0,0,0
"519","MNG-04","511",82.5,"2014","8","26",0.00867783349291456,"2015",0.00854878249926744,82,-0.000167628514879718,-0.000202830503004458,-3.52019881247407e-05
"520","MNG-04","512",22.5,"2014","8","26",0.000352899886098779,"2015",0.000352899886098779,22.5,0,0,0
"521","MNG-04","513",26,"2014","8","26",0.000503978577684677,"2015",0.000503978577684677,26,0,0,0
"522","MNG-04","514",25,"2014","8","26",0.000457540987499398,"2015",0.000457540987499398,25,0,0,0
"523","MNG-04","515",29.5,"2014","8","26",0.000688014495932636,"2015",0.000688014495932636,29.5,0,0,0
"524","MNG-04","516",27,"2014","8","26",0.000553107484573744,"2015",0.000503978577684677,26,-6.38151281655146e-05,-7.72163050802726e-05,-1.34011769147581e-05
"525","MNG-04","517",52.5,"2014","8","26",0.00284841917638137,"2015",0.0029157481020612,53,8.74557219684583e-05,0.000105821423581835,1.83657016133762e-05
"526","MNG-04","518",32,"2014","8","26",0.000840756855774752,"2015",0.000840756855774752,32,0,0,0
"527","MNG-04","519",20.5,"2014","8","26",0.000280547890270701,"2015",0.000263982961143701,20,-2.15167228873848e-05,-2.60352346937356e-05,-4.5185118063508e-06
"528","MNG-04","520",24,"2014","8","26",0.000413746100126684,"2015",0.000413746100126684,24,0,0,0
"529","MNG-04","521",21.5,"2014","8","26",0.000315491990362819,"2015",0.000840756855774752,32,0.000682283544040411,0.000825563088288898,0.000143279544248486
"530","MNG-04","522",78,"2014","8","26",0.0075574073743422,"2015",0.0076773706621892,78.5,0.00015582419951656,0.000188547281415037,3.27230818984775e-05
"531","MNG-04","523",29.5,"2014","8","26",0.000688014495932636,"2015",0.000717113704633906,30,3.77979045407959e-05,4.5735464494363e-05,7.93755995356712e-06
"532","MNG-04","524",44.5,"2014","8","26",0.00189513514171948,"2015",0.00194805021939969,45,6.87331080187692e-05,8.31670607027107e-05,1.44339526839415e-05
"533","MNG-04","532",28.5,"2014","8","26",0.000631950980866259,"2015",0.00278202294051342,52,0.00279279809705059,0.00337928569743121,0.000586487600380623
"534","MNG-04","532",28.5,"2014","8","26",0.000631950980866259,"2015",0.000688014495932636,29.5,7.28227152997429e-05,8.81154855126889e-05,1.5292770212946e-05
"535","MNG-04","533",22,"2014","8","26",0.000333884645345585,"2015",0.000333884645345585,22,0,0,0
"536","MNG-04",NA,NA,"2014","8","26",NA,NA,NA,NA,NA,NA,NA
"537","MNG-04","1",30,"2014","8","26",0.000717113704633906,"2013",0.000688014495932636,29.5,-2.72338748101632e-05,-3.29529885202974e-05,-5.71911371013427e-06
"538","MNG-04","2",25.5,"2014","8","26",0.000480426382445892,"2013",0.000457540987499398,25,-2.14183824499238e-05,-2.59162427644078e-05,-4.49786031448399e-06
"539","MNG-04","3",29,"2014","8","26",0.000659628803246718,"2013",0.000659628803246718,29,0,0,0
"540","MNG-04","4",23.5,"2014","8","26",0.000392824192056075,"2013",0.000392824192056075,23.5,0,0,0
"541","MNG-04","5",46,"2014","8","26",0.00205648948631206,"2013",0.00205648948631206,46,0,0,0
"542","MNG-04","6",36.5,"2014","8","26",0.00116281463427916,"2013",0.00120246946004665,37,3.7112849756748e-05,4.49065482056651e-05,7.79369844891709e-06
"543","MNG-04","7",25,"2014","8","26",0.000457540987499398,"2013",0.000480426382445892,25.5,2.14183824499238e-05,2.59162427644078e-05,4.49786031448399e-06
"544","MNG-04","8",24.5,"2014","8","26",0.000435316284695424,"2013",0.000457540987499398,25,2.08000423678215e-05,2.5168051265064e-05,4.36800889724251e-06
"545","MNG-04","9",NA,"2014","8","26",NA,"2013",0.00209341382276316,46.3333333333333,NA,NA,NA
"546","MNG-04","10",20.5,"2014","8","26",0.000280547890270701,"2013",0.00029771530501578,21,1.60669394409073e-05,1.94409967234978e-05,3.37405728259052e-06
"547","MNG-04","11",21,"2014","8","26",0.00029771530501578,"2013",0.00029771530501578,21,0,0,0
"548","MNG-04","12",48.5,"2014","8","26",0.00234301424453667,"2013",0.00240299874642581,49,5.61393415116318e-05,6.79286032290745e-05,1.17892617174427e-05
