sub_plot,plot_code,treatment_code_partitioning,co2ref_ppm_sec,InputD,time,InputF,year,month,day,atmp_mb,measurement_code,replica,collar_number
11,PP1,con_no_lit,448,18,52,0.33,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,449,20,57,0.33,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,450,21,62,0.32,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,452,23,67,0.32,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,452,24,72,0.32,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,450,24,76,0.3,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,453,25,81,0.29,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,460,28,86,0.3,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,460,30,91,0.31,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,460,31,96,0.31,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,458,32,100,0.3,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,459,32,105,0.29,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,460,33,110,0.28,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,461,34,115,0.28,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,463,35,120,0.27,2014,11,25,988,NA,1,NA
11,PP1,con_no_lit,464,36,124,0.27,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,423,0,0,0,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,452,0,4,0,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,459,0,9,0,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,466,40,14,2.62,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,472,44,19,2.16,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,474,45,24,1.79,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,478,47,28,1.53,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,482,48,33,1.37,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,483,49,38,1.22,2014,11,25,988,NA,1,NA
11,PP1,so_no_lit,486,50,43,1.11,2014,11,25,987,NA,1,NA
11,PP1,my_no_lit,448,0,0,0,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,460,0,4,0,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,467,0,9,0,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,471,22,14,1.47,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,474,24,19,1.2,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,476,26,24,1.03,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,483,30,28,0.99,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,481,30,33,0.86,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,483,31,38,0.77,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,486,33,43,0.72,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,487,34,48,0.67,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,489,34,52,0.62,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,491,36,57,0.59,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,493,37,62,0.56,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,493,38,67,0.53,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,496,39,72,0.51,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,498,40,76,0.49,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,500,42,81,0.48,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,500,42,86,0.46,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,501,43,91,0.45,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,503,44,96,0.43,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,505,45,100,0.42,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,506,46,105,0.41,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,508,47,110,0.4,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,509,48,115,0.39,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,510,49,120,0.39,2014,11,25,988,NA,1,NA
11,PP1,my_no_lit,512,50,124,0.38,2014,11,25,988,NA,1,NA
11,PP1,ml,406,0,0,0,2014,11,25,988,NA,1,NA
11,PP1,ml,416,0,4,0,2014,11,25,988,NA,1,NA
11,PP1,ml,420,0,9,0,2014,11,25,988,NA,1,NA
11,PP1,ml,421,15,14,0.98,2014,11,25,988,NA,1,NA
11,PP1,ml,423,15,19,0.76,2014,11,25,988,NA,1,NA
11,PP1,ml,424,15,24,0.62,2014,11,25,988,NA,1,NA
11,PP1,ml,425,16,28,0.53,2014,11,25,988,NA,1,NA
11,PP1,ml,427,17,33,0.48,2014,11,25,988,NA,1,NA
11,PP1,ml,428,17,38,0.43,2014,11,25,988,NA,1,NA
11,PP1,ml,429,18,43,0.4,2014,11,25,988,NA,1,NA
11,PP1,ml,430,19,48,0.37,2014,11,25,988,NA,1,NA
11,PP1,ml,431,19,52,0.35,2014,11,25,988,NA,1,NA
11,PP1,ml,432,20,57,0.33,2014,11,25,988,NA,1,NA
11,PP1,ml,433,21,62,0.32,2014,11,25,988,NA,1,NA
11,PP1,ml,434,21,67,0.3,2014,11,25,988,NA,1,NA
11,PP1,ml,435,22,72,0.29,2014,11,25,988,NA,1,NA
11,PP1,ml,436,23,76,0.28,2014,11,25,988,NA,1,NA
11,PP1,ml,437,24,81,0.27,2014,11,25,988,NA,1,NA
11,PP1,ml,439,25,86,0.27,2014,11,25,988,NA,1,NA
11,PP1,ml,440,25,91,0.26,2014,11,25,988,NA,1,NA
11,PP1,ml,441,26,96,0.26,2014,11,25,988,NA,1,NA
11,PP1,ml,441,27,100,0.25,2014,11,25,988,NA,1,NA
11,PP1,ml,442,28,105,0.25,2014,11,25,988,NA,1,NA
11,PP1,ml,443,29,110,0.24,2014,11,25,988,NA,1,NA
11,PP1,ml,444,29,115,0.24,2014,11,25,988,NA,1,NA
11,PP1,ml,446,30,120,0.24,2014,11,25,988,NA,1,NA
11,PP1,ml,446,31,124,0.23,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,434,0,0,0,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,439,0,4,0,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,438,0,9,0,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,441,6,14,0.41,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,444,8,19,0.43,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,444,9,24,0.38,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,448,12,28,0.42,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,452,16,33,0.45,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,453,18,38,0.46,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,458,22,43,0.48,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,459,24,48,0.48,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,461,27,52,0.48,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,462,29,57,0.47,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,463,30,62,0.46,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,464,31,67,0.44,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,467,33,72,0.43,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,470,35,76,0.43,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,473,37,81,0.43,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,472,39,86,0.42,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,476,41,91,0.42,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,481,43,96,0.43,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,480,45,100,0.42,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,481,47,105,0.42,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,483,49,110,0.41,2014,11,25,988,NA,1,NA
21,PP1,con_nor_lit,486,51,115,0.41,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,407,0,0,0,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,414,0,4,0,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,414,0,9,0,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,415,7,14,0.51,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,416,7,19,0.37,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,421,11,24,0.43,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,423,14,28,0.45,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,420,13,33,0.36,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,423,14,38,0.34,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,427,16,43,0.36,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,428,18,48,0.35,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,432,21,52,0.37,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,429,21,57,0.35,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,430,22,62,0.33,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,435,24,67,0.34,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,431,24,72,0.31,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,432,24,76,0.3,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,437,25,81,0.29,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,439,27,86,0.29,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,450,31,91,0.32,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,450,35,96,0.34,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,448,37,100,0.34,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,444,37,105,0.33,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,438,36,110,0.31,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,447,37,115,0.3,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,445,38,120,0.29,2014,11,25,988,NA,1,NA
21,PP1,con_no_lit,444,38,124,0.28,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,437,0,0,0,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,440,0,4,0,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,447,0,9,0,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,443,7,14,0.5,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,456,16,19,0.8,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,457,20,24,0.79,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,454,20,28,0.66,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,457,21,33,0.59,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,467,26,38,0.65,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,466,29,43,0.63,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,476,35,48,0.68,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,473,37,52,0.66,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,475,39,57,0.64,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,485,44,62,0.67,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,477,45,67,0.63,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,480,46,72,0.6,2014,11,25,988,NA,1,NA
21,PP1,so_no_lit,491,50,76,0.61,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,550,0,0,0,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,558,0,4,0,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,567,0,9,0,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,571,21,14,1.43,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,570,21,19,1.04,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,577,25,24,0.98,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,578,26,28,0.87,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,582,29,33,0.81,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,584,31,38,0.76,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,586,33,43,0.72,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,590,35,48,0.69,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,595,38,52,0.69,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,599,42,57,0.69,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,601,45,62,0.68,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,602,48,67,0.67,2014,11,25,988,NA,1,NA
21,PP1,my_no_lit,607,51,72,0.66,2014,11,25,988,NA,1,NA
21,PP1,ml,399,0,0,0,2014,11,25,988,NA,1,NA
21,PP1,ml,414,0,4,0,2014,11,25,988,NA,1,NA
21,PP1,ml,424,0,9,0,2014,11,25,988,NA,1,NA
21,PP1,ml,431,31,14,2.07,2014,11,25,988,NA,1,NA
21,PP1,ml,424,26,19,1.31,2014,11,25,988,NA,1,NA
21,PP1,ml,430,27,24,1.08,2014,11,25,988,NA,1,NA
21,PP1,ml,429,26,28,0.86,2014,11,25,988,NA,1,NA
21,PP1,ml,423,21,33,0.59,2014,11,25,988,NA,1,NA
21,PP1,ml,430,21,38,0.52,2014,11,25,988,NA,1,NA
21,PP1,ml,440,26,43,0.57,2014,11,25,988,NA,1,NA
21,PP1,ml,440,29,48,0.56,2014,11,25,988,NA,1,NA
21,PP1,ml,444,32,52,0.57,2014,11,25,988,NA,1,NA
21,PP1,ml,441,33,57,0.54,2014,11,25,988,NA,1,NA
21,PP1,ml,442,33,62,0.51,2014,11,25,988,NA,1,NA
21,PP1,ml,450,36,67,0.51,2014,11,25,988,NA,1,NA
21,PP1,ml,450,38,72,0.5,2014,11,25,988,NA,1,NA
21,PP1,ml,451,40,76,0.49,2014,11,25,988,NA,1,NA
21,PP1,ml,454,42,81,0.49,2014,11,25,988,NA,1,NA
21,PP1,ml,457,44,86,0.48,2014,11,25,988,NA,1,NA
21,PP1,ml,458,46,91,0.48,2014,11,25,988,NA,1,NA
21,PP1,ml,461,48,96,0.47,2014,11,25,988,NA,1,NA
21,PP1,ml,466,51,100,0.48,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,421,0,0,0,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,434,0,4,0,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,441,0,9,0,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,445,22,14,1.5,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,448,25,19,1.26,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,454,30,24,1.17,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,456,32,28,1.06,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,456,32,33,0.92,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,459,34,38,0.83,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,464,36,43,0.79,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,466,38,48,0.75,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,456,35,52,0.63,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,456,33,57,0.53,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,459,31,62,0.47,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,462,31,67,0.44,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,466,32,72,0.42,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,468,33,76,0.41,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,467,34,81,0.39,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,469,35,86,0.38,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,473,36,91,0.37,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,474,37,96,0.37,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,475,39,100,0.36,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,477,40,105,0.35,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,479,41,110,0.35,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,481,43,115,0.35,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,482,44,120,0.35,2014,11,25,988,NA,1,NA
23,PP1,con_nor_lit,488,47,124,0.35,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,440,0,0,0,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,455,0,4,0,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,459,0,9,0,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,462,21,14,1.4,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,460,19,19,0.93,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,463,19,24,0.75,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,465,19,28,0.64,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,467,20,33,0.58,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,469,21,38,0.53,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,472,23,43,0.51,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,478,27,48,0.53,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,478,29,52,0.52,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,479,31,57,0.51,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,480,32,62,0.49,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,482,34,67,0.47,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,483,35,72,0.46,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,484,36,76,0.44,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,485,37,81,0.42,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,487,38,86,0.41,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,488,39,91,0.4,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,489,40,96,0.39,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,490,41,100,0.38,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,492,41,105,0.37,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,493,42,110,0.36,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,494,43,115,0.35,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,496,44,120,0.35,2014,11,25,988,NA,1,NA
23,PP1,con_no_lit,497,46,124,0.34,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,430,0,0,0,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,452,0,4,0,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,460,0,9,0,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,461,30,14,1.98,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,462,28,19,1.41,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,466,30,24,1.18,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,467,30,28,0.99,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,468,30,33,0.84,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,474,32,38,0.79,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,475,33,43,0.73,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,474,34,48,0.66,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,481,36,52,0.65,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,481,38,57,0.62,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,485,40,62,0.6,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,486,41,67,0.58,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,488,43,72,0.56,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,488,44,76,0.54,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,491,45,81,0.52,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,492,47,86,0.51,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,495,48,91,0.5,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,495,49,96,0.48,2014,11,25,988,NA,1,NA
23,PP1,so_no_lit,498,51,100,0.47,2014,11,25,988,NA,1,NA
23,PP1,my_no_lit,420,0,0,0,2014,11,25,988,NA,1,NA
23,PP1,my_no_lit,434,0,4,0,2014,11,25,988,NA,1,NA
23,PP1,my_no_lit,441,0,9,0,2014,11,25,987,NA,1,NA
23,PP1,my_no_lit,450,28,14,1.89,2014,11,25,987,NA,1,NA
23,PP1,my_no_lit,454,33,19,1.63,2014,11,25,988,NA,1,NA
23,PP1,my_no_lit,460,38,24,1.49,2014,11,25,988,NA,1,NA
23,PP1,my_no_lit,464,42,28,1.38,2014,11,25,988,NA,1,NA
23,PP1,my_no_lit,465,44,33,1.23,2014,11,25,988,NA,1,NA
23,PP1,my_no_lit,469,46,38,1.13,2014,11,25,988,NA,1,NA
23,PP1,my_no_lit,473,48,43,1.06,2014,11,25,988,NA,1,NA
23,PP1,my_no_lit,476,51,48,1,2014,11,25,988,NA,1,NA
23,PP1,ml,429,0,0,0,2014,11,25,988,NA,1,NA
23,PP1,ml,433,0,4,0,2014,11,25,987,NA,1,NA
23,PP1,ml,434,0,9,0,2014,11,25,988,NA,1,NA
23,PP1,ml,436,7,14,0.45,2014,11,25,988,NA,1,NA
23,PP1,ml,438,8,19,0.43,2014,11,25,988,NA,1,NA
23,PP1,ml,439,9,24,0.38,2014,11,25,988,NA,1,NA
23,PP1,ml,441,11,28,0.36,2014,11,25,988,NA,1,NA
23,PP1,ml,443,12,33,0.35,2014,11,25,987,NA,1,NA
23,PP1,ml,443,13,38,0.33,2014,11,25,988,NA,1,NA
23,PP1,ml,446,15,43,0.33,2014,11,25,987,NA,1,NA
23,PP1,ml,447,16,48,0.33,2014,11,25,988,NA,1,NA
23,PP1,ml,448,18,52,0.32,2014,11,25,988,NA,1,NA
23,PP1,ml,450,19,57,0.31,2014,11,25,988,NA,1,NA
23,PP1,ml,451,20,62,0.31,2014,11,25,988,NA,1,NA
23,PP1,ml,453,22,67,0.31,2014,11,25,988,NA,1,NA
23,PP1,ml,455,23,72,0.31,2014,11,25,988,NA,1,NA
23,PP1,ml,457,25,76,0.31,2014,11,25,988,NA,1,NA
23,PP1,ml,459,27,81,0.31,2014,11,25,988,NA,1,NA
23,PP1,ml,461,29,86,0.32,2014,11,25,988,NA,1,NA
23,PP1,ml,462,31,91,0.32,2014,11,25,988,NA,1,NA
23,PP1,ml,464,32,96,0.32,2014,11,25,987,NA,1,NA
23,PP1,ml,466,34,100,0.32,2014,11,25,987,NA,1,NA
23,PP1,ml,466,36,105,0.32,2014,11,25,988,NA,1,NA
23,PP1,ml,467,37,110,0.32,2014,11,25,988,NA,1,NA
23,PP1,ml,469,38,115,0.31,2014,11,25,988,NA,1,NA
23,PP1,ml,470,40,120,0.31,2014,11,25,987,NA,1,NA
23,PP1,ml,471,41,124,0.31,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,409,0,0,0,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,418,0,4,0,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,422,0,9,0,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,425,15,14,1.01,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,427,16,19,0.83,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,429,18,24,0.73,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,431,20,28,0.65,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,434,22,33,0.62,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,436,24,38,0.59,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,438,26,43,0.56,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,441,27,48,0.54,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,442,29,52,0.52,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,444,31,57,0.51,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,445,32,62,0.49,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,448,34,67,0.47,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,450,35,72,0.46,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,451,37,76,0.45,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,453,38,81,0.44,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,454,40,86,0.43,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,456,41,91,0.42,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,458,42,96,0.42,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,460,44,100,0.41,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,462,46,105,0.41,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,463,47,110,0.4,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,465,49,115,0.4,2014,11,25,988,NA,1,NA
25,PP1,con_nor_lit,467,50,120,0.39,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,471,0,0,0,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,479,0,4,0,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,481,0,9,0,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,482,10,14,0.69,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,483,10,19,0.52,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,487,13,24,0.51,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,491,16,28,0.54,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,493,19,33,0.54,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,493,20,38,0.51,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,494,21,43,0.47,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,496,22,48,0.45,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,497,24,52,0.43,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,499,25,57,0.41,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,498,25,62,0.38,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,502,26,67,0.37,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,498,26,72,0.34,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,497,25,76,0.31,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,498,25,81,0.28,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,502,25,86,0.27,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,503,26,91,0.27,2014,11,25,987,NA,1,NA
25,PP1,con_no_lit,506,27,96,0.27,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,511,29,100,0.27,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,514,32,105,0.28,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,509,32,110,0.28,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,512,34,115,0.27,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,511,34,120,0.27,2014,11,25,988,NA,1,NA
25,PP1,con_no_lit,513,35,124,0.26,2014,11,25,988,NA,1,NA
25,PP1,so_no_lit,513,0,0,0,2014,11,25,988,NA,1,NA
25,PP1,so_no_lit,524,0,4,0,2014,11,25,988,NA,1,NA
