Tree ID,stem tag grouping,Pv. Tag No,tree_tag,T1,T2,X,Y,Family,Species,Tree Notes,density,WD Type,database_id,DBH0,dbh,DPOMtMinus1,DBH2,DBH3,DBH4,POM0,POM,F1,F2,F3,F4,LI,CI,CF,height_m,F5,Height Broken At,Census Notes,census_database_id,census_date,plot_code,census_date2,year,month,day
750711,NA,NA,79,9,NA,22,28.5,Fabaceae,Swartzia fistuloides,NA,NA,WDFamily,3105341,0,0,NA,0,0,0,NA,0,0,ap,0,0,NA,NA,NA,NA,NA,NA,Mort debout,5979,2013.676,XXX_02,20130904,2013,9,4
750712,NA,NA,80,9,NA,37,34,Burseraceae,Dacryodes normandii,NA,NA,WDSpecies,3105342,358,358,NA,358,358,358,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750713,NA,NA,81,9,NA,38.5,32,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3105343,403,403,NA,403,403,403,NA,2880,a,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750714,NA,NA,83,9,NA,39.5,40,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3105344,292,292,NA,292,292,292,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750715,NA,NA,84,9,NA,39.5,20.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3105345,229,229,NA,229,229,229,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750716,NA,NA,85,9,NA,31.5,24.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3105346,249,249,NA,249,249,249,NA,1300,c,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750717,NA,NA,86,9,NA,31,21,Irvingiaceae,Klainedoxa gabonensis,NA,NA,WDSpecies,3105347,868,868,NA,868,868,868,NA,2300,f,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750780,NA,NA,135,NA,NA,48.5,99,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,3105393,130,130,NA,130,130,130,NA,2550,ah,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750783,NA,NA,137,NA,NA,52.5,99.5,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3105395,339,339,NA,339,339,339,NA,2800,a,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750784,NA,NA,138,NA,NA,57.5,99,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3105396,406,406,NA,406,406,406,NA,1970,f,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750851,NA,NA,211,NA,NA,87,99,Burseraceae,Aucoumea klaineana,NA,NA,WDSpecies,3105460,856,856,NA,856,856,856,NA,2890,c,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750852,NA,NA,212,NA,NA,90.5,98.5,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,3105461,495,495,NA,495,495,495,NA,2780,f,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750853,NA,NA,213,NA,NA,94.5,100,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,3105462,396,396,NA,396,396,396,NA,2980,c,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750781,NA,NA,217,NA,NA,48.5,99,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,3105466,105,105,NA,105,105,105,NA,2400,ch,1,0,0,NA,NA,NA,NA,NA,NA,,5979,2013.676,XXX_02,20130904,2013,9,4
750637,NA,NA,1,1,NA,3.2,3.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,3137514,162,162,NA,162,162,162,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750646,NA,NA,10,1,NA,7.9,17.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,3137523,689,689,NA,689,689,689,NA,1300,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750647,NA,NA,11,1,NA,1.5,0.5,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,3137524,337,347,NA,347,347,347,NA,1300,a,1,0,2,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750638,NA,NA,2,1,NA,8.25,6,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137515,399,399,NA,399,399,399,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750639,NA,NA,3,1,NA,15.3,12.8,Malvaceae,Cola lizae,NA,NA,WDGenus,3137516,309,309,NA,309,309,309,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750640,NA,NA,4,1,NA,9.75,15.6,Malvaceae,Cola lizae,NA,NA,WDGenus,3137517,220,220,NA,220,220,220,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750641,NA,NA,5,1,NA,10,16.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3137518,361,361,NA,361,361,361,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750642,NA,NA,6,1,NA,10.15,16.8,Rubiaceae,Corynanthe mayumbensis,NA,NA,WDGenus,3137519,122,122,NA,122,122,122,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750643,NA,NA,7,1,NA,12.4,18.7,Annonaceae,Uvariastrum pierreanum,NA,NA,WDFamily,3137520,151,151,NA,151,151,151,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750644,NA,NA,8,1,NA,10.9,18.7,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,3137521,178,178,NA,178,178,178,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
1598588,NA,NA,844,1,NA,NA,NA,Indet,Indet indet,NA,NA,WDPlot,4137754,NA,367,NA,367,367,367,NA,1300,a,1,0,4,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
1598589,NA,NA,845,1,NA,NA,NA,Indet,Indet indet,NA,NA,WDPlot,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750645,NA,NA,9,1,NA,9.8,17.5,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,3137522,237,237,NA,237,237,237,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750718,NA,NA,87,10,NA,30,18,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137596,139,139,NA,139,139,139,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750719,NA,NA,88,10,NA,26,16.5,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,3137597,375,375,NA,375,375,375,NA,2760,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750720,NA,NA,89,10,NA,26,16.5,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,3137598,375,375,NA,375,375,375,NA,2870,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750721,NA,NA,90,10,NA,26.1,16.6,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,3137599,0,370,NA,370,370,370,NA,2730,ah,1,0,1,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750722,NA,NA,91,10,NA,23.5,14.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137600,200,200,NA,200,200,200,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750723,NA,NA,92,10,NA,21.5,8,Passifloraceae,Barteria fistulosa,NA,NA,WDPlot,3137601,120,120,NA,120,120,120,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750724,NA,NA,93,10,NA,38,11.5,Annonaceae,Xylopia quintasii,NA,NA,WDSpecies,3137602,283,283,NA,283,283,283,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750725,NA,NA,94,10,NA,37,15.5,Irvingiaceae,Desbordesia glaucescens,NA,NA,WDSpecies,3137603,622,622,NA,622,622,622,NA,1800,bfh,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750726,NA,NA,95,10,NA,38,9.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137604,186,186,NA,186,186,186,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750727,NA,NA,96,10,NA,37,35,Ebenaceae,Diospyros piscatoria,NA,NA,WDGenus,3137605,159,159,NA,159,159,159,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750728,NA,NA,97,10,NA,37.5,0.5,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,3137606,776,776,NA,776,776,776,NA,2490,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750729,NA,NA,98,10,NA,31,2.5,Passifloraceae,Barteria fistulosa,NA,NA,WDPlot,3137607,110,110,NA,110,110,110,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750731,NA,NA,100,11,NA,42.5,3.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137609,111,111,NA,111,111,111,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750732,NA,NA,101,11,NA,42,8,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,3137610,415,415,NA,415,415,415,NA,2350,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750733,NA,NA,102,11,NA,43,8,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,3137611,350,323,NA,323,323,323,NA,1710,gm,1,0,3,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750734,NA,NA,103,11,NA,42.5,13,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137612,193,193,NA,193,193,193,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750735,NA,NA,104,11,NA,40.5,13,Malvaceae,Cola lizae,NA,NA,WDGenus,3137613,263,263,NA,263,263,263,NA,1660,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750736,NA,NA,105,11,NA,40.5,13,Malvaceae,Cola lizae,NA,NA,WDGenus,3137614,210,210,NA,210,210,210,NA,2000,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750737,NA,NA,106,11,NA,40,15,Irvingiaceae,Irvingia grandifolia,NA,NA,WDSpecies,3137615,1198,1198,NA,1198,1198,1198,NA,3100,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750741,NA,NA,430,11,NA,55.5,12,Ochnaceae,Testulea gabonensis,NA,NA,WDSpecies,3137720,1085,1085,NA,1085,1085,1085,NA,3360,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750743,NA,NA,432,11,NA,59.5,13.5,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,3137721,277,277,NA,277,277,277,NA,1350,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750738,NA,NA,434,11,NA,48,9,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,3137722,634,634,NA,634,634,634,NA,2930,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750740,NA,NA,437,11,NA,55.5,8.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137723,196,196,NA,196,196,196,NA,1120,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750739,NA,NA,597,11,NA,49.5,9,Olacaceae,Strombosiopsis tetrandra,NA,NA,WDSpecies,3137724,292,292,NA,292,292,292,NA,3230,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750744,NA,NA,754,11,NA,60,12.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137726,177,166,NA,166,166,166,NA,1380,a,1,0,3,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750742,NA,NA,755,11,NA,57.5,12.5,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,3137727,747,747,NA,747,747,747,NA,3630,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750745,NA,NA,757,11,NA,59.5,10,Malvaceae,Cola lizae,NA,NA,WDGenus,3137728,192,192,NA,192,192,192,NA,1500,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750747,NA,NA,758,11,NA,60.5,10,Sapindaceae,Ganophyllum giganteum,NA,NA,WDSpecies,3137729,261,265,NA,265,265,265,NA,3570,a,1,0,1,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750746,NA,NA,841,11,NA,48,12.5,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,3137733,1032,1032,NA,1032,1032,1032,NA,4250,a,1,0,0,NA,NA,NA,NA,NA,NA,Moins 20 cm tag (POM),6072,2014.803,XXX_02,20141021,2014,10,21
750730,NA,NA,99,11,NA,41,0,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137608,170,170,NA,170,170,170,NA,2100,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750753,NA,NA,107,12,NA,51,27.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,3137616,117,117,NA,117,117,117,NA,1310,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750756,NA,NA,108,12,NA,47,33,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137617,215,215,NA,215,215,215,NA,1300,b,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750757,NA,NA,109,12,NA,47,33.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3137618,280,280,NA,280,280,280,NA,2550,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750758,NA,NA,110,12,NA,47,34,Irvingiaceae,Desbordesia glaucescens,NA,NA,WDSpecies,3137619,1049,1049,NA,1049,1049,1049,NA,3400,f,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750755,NA,NA,422,12,NA,52,36.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137717,362,362,NA,362,362,362,NA,1280,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750754,NA,NA,426,12,NA,53.5,32.5,Annonaceae,Polyalthia suaveolens,NA,NA,WDSpecies,3137718,246,246,NA,246,246,246,NA,1820,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750748,NA,NA,427,12,NA,45,20.5,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,3137719,235,235,NA,235,235,235,NA,2940,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750751,NA,NA,750,12,NA,43.5,23.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3137725,352,352,NA,352,352,352,NA,1340,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750752,NA,NA,763,12,NA,44.5,30,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,3137732,394,394,NA,394,394,394,NA,1860,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750749,NA,NA,842,12,NA,45,20.5,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,3137734,115,115,NA,115,115,115,NA,3200,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750750,NA,NA,843,12,NA,45,20.5,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,3137735,226,226,NA,226,226,226,NA,3280,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750759,NA,NA,111,13,NA,48,40,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137620,410,410,NA,410,410,410,NA,3000,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750760,NA,NA,112,13,NA,48,46.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137621,193,193,NA,193,193,193,NA,2420,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750761,NA,NA,113,13,NA,49.5,47.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3137622,177,177,NA,177,177,177,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750762,NA,NA,114,13,NA,47,51,Malvaceae,Cola lizae,NA,NA,WDGenus,3137623,170,170,NA,170,170,170,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750763,NA,NA,116,14,NA,52.5,66,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137624,276,276,NA,276,276,276,NA,2770,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750764,NA,NA,117,14,NA,46,63,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137625,210,210,NA,210,210,210,NA,2980,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750765,NA,NA,118,14,NA,43,62.5,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137626,273,273,NA,273,273,273,NA,2550,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750766,NA,NA,119,14,NA,49,68.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137627,198,198,NA,198,198,198,NA,1860,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750767,NA,NA,120,14,NA,49,68.5,Rubiaceae,Porterandia cladantha,NA,NA,WDFamily,3137628,267,267,NA,267,267,267,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750768,NA,NA,121,14,NA,47,72.5,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,3137629,407,407,NA,407,407,407,NA,1770,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750769,NA,NA,122,14,NA,42.5,72,Passifloraceae,Paropsia grewioides,NA,NA,WDPlot,3137630,155,155,NA,155,155,155,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750770,NA,NA,123,14,NA,40.5,79.5,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750771,NA,NA,124,14,NA,50,77.5,Sapindaceae,Ganophyllum giganteum,NA,NA,WDSpecies,3137632,862,862,NA,862,862,862,NA,1860,cz,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750772,NA,NA,126,14,NA,55,74,Rubiaceae,Corynanthe mayumbensis,NA,NA,WDGenus,3137633,114,114,NA,114,114,114,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750773,NA,NA,127,14,NA,57.5,59,Malvaceae,Cola lizae,NA,NA,WDGenus,3137634,141,141,NA,141,141,141,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750774,NA,NA,129,14,NA,55,76.5,Ebenaceae,Diospyros viridicans,NA,NA,WDGenus,3137635,227,227,NA,227,227,227,NA,3030,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750775,NA,NA,130,14,NA,57.5,76.5,Irvingiaceae,Irvingia grandifolia,NA,NA,WDSpecies,3137636,1160,1116,NA,1116,1116,1116,NA,2350,f,1,0,2,NA,NA,NA,NA,NA,NA,"dbh=1160 but large growth compared to previous interval, suspect typo",6072,2014.803,XXX_02,20141021,2014,10,21
750776,NA,NA,131,14,NA,52,79,Meliaceae,Trichilia prieuriana,NA,NA,WDGenus,3137637,120,120,NA,120,120,120,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750777,NA,NA,132,15,NA,58.5,82.5,Ebenaceae,Diospyros dendo,NA,NA,WDSpecies,3137638,129,129,NA,129,129,129,NA,1300,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750778,NA,NA,133,15,NA,47.5,86,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,3137639,188,188,NA,188,188,188,NA,2980,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750779,NA,NA,134,15,NA,46,93,Annonaceae,Xylopia quintasii,NA,NA,WDSpecies,3137640,109,109,NA,109,109,109,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750782,NA,NA,136,15,NA,44,98.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,3137642,128,128,NA,128,128,128,NA,1760,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750785,NA,NA,141,17,NA,76.5,78,Malvaceae,Cola lizae,NA,NA,WDGenus,3137645,220,220,NA,220,220,220,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750858,NA,NA,142,17,NA,72,76,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750786,NA,NA,143,17,NA,67,64.5,Fabaceae,Pterocarpus soyauxii,NA,NA,WDSpecies,3137647,827,820,NA,820,820,820,NA,2800,a,1,0,3,NA,NA,NA,NA,NA,NA,measured on liana?,6072,2014.803,XXX_02,20141021,2014,10,21
750787,NA,NA,144,17,NA,69.5,62.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3137648,343,343,NA,343,343,343,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750788,NA,NA,145,17,NA,74,67,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,3137649,103,103,NA,103,103,103,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750789,NA,NA,147,17,NA,66,66,Olacaceae,Strombosia zenkeri,NA,NA,WDGenus,3137650,362,362,NA,362,362,362,NA,2600,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750790,NA,NA,149,18,NA,60.5,54.5,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,3137651,0,134,NA,134,134,134,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750791,NA,NA,150,18,NA,62.5,49.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,3137652,784,784,NA,784,784,784,NA,2800,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750792,NA,NA,151,19,NA,69,55.5,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,3137653,165,165,NA,165,165,165,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750793,NA,NA,152,19,NA,75,57.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137654,203,203,NA,203,203,203,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750794,NA,NA,153,19,NA,71.5,27.5,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,3137655,207,207,NA,207,207,207,NA,1300,b,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750795,NA,NA,154,19,NA,70,24.5,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,3137656,393,393,NA,393,393,393,NA,1980,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750796,NA,NA,155,19,NA,76,22.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137657,191,191,NA,191,191,191,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750797,NA,NA,156,19,NA,68.5,20.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137658,130,130,NA,130,130,130,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,unclear why decline,6072,2014.803,XXX_02,20141021,2014,10,21
750798,NA,NA,157,19,NA,64,20.5,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,3137659,254,254,NA,254,254,254,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750800,NA,NA,419,19,NA,62.5,25,Fabaceae,Pterocarpus soyauxii,NA,NA,WDSpecies,3137716,1323,1323,NA,1323,1323,1323,NA,3200,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750799,NA,NA,759,19,NA,62,21.5,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,3137731,216,216,NA,216,216,216,NA,1080,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
