"","plot_code","tree_tag","dbh","year1","month","day","agC_year1","year2","agC_year2","npp_per_tree_MgC_year"
"1017","KOG_04","330",469,"2013","10","10",0.729623018987594,"2015",0.792572146158533,0.0326369764451606
"1018","KOG_04","331",103,"2013","10","10",0.028491406752105,"2015",0.028491406752105,0
"1019","KOG_04","332",140,"2013","10","10",0.02245868013312,"2015",0.0317857967950703,0.00483579201933501
"1020","KOG_04","333",110,"2013","10","10",0.0151646221881,"2015",0.0187229072640659,0.00184484950671528
"1021","KOG_04","334",128,"2013","10","10",0.020751835594752,"2015",0.0268513158439741,0.00316237257239498
"1022","KOG_04","335",162,"2013","10","10",0.032890937578884,"2015",0.0398388063205284,0.00360223308338098
"1023","KOG_04","336",231,"2013","10","10",0.105090831763533,"2015",0.133691084113773,0.0148282558349965
"1024","KOG_04","337",110,"2013","10","10",0.0122761227237,"2015",0.0146278381133694,0.00121928425742805
"1025","KOG_04","338",154,"2013","10","10",0.029722659488676,"2015",0.0418099826733354,0.00626686500341005
"1026","KOG_04","339",105,"2013","10","10",0.008553598878825,"2015",0.00933711506614233,0.000406226432344925
"1027","KOG_04","340",139,"2013","10","10",0.025367590068942,"2015",0.0344110920922676,0.004688747497889
"1028","KOG_04","341",110,"2013","10","10",0.0129982475898,"2015",0.0154447940879184,0.00126845095428016
"1029","KOG_04","342",148,"2013","10","10",0.030066176077872,"2015",0.04123131520904,0.0057887440097675
"1030","KOG_04","343",139,"2013","10","10",0.0249063611585976,"2015",0.0385668188695552,0.00708248162570953
"1031","KOG_04","344",169,"2013","10","10",0.039203800902123,"2015",0.045593639464542,0.00331291345920874
"1032","KOG_04","345",105,"2013","10","10",0.011185475456925,"2015",0.0124429418345412,0.000651953448622058
"1033","KOG_04","346",108,"2013","10","10",0.009745462986336,"2015",0.0100226667512254,0.00014372070196682
"1034","KOG_04","347",105,"2013","10","10",0.008553598878825,"2015",0.00988057295848794,0.000687990822552521
"1035","KOG_04","348",118,"2013","10","10",0.0108018739873637,"2015",0.0116799801507886,0.000455268110298394
"1036","KOG_04","349",118,"2013","10","10",0.018188660988288,"2015",0.0206944612424914,0.00129917200679579
"1037","KOG_04","350",122,"2013","10","10",0.02430336380976,"2015",0.0411142705705505,0.00871588205637575
"1038","KOG_04","351",252,"2013","10","10",0.1636088098176,"2015",0.168497203200712,0.00253446531936927
"1039","KOG_04","352",115,"2013","10","10",0.0157852914945,"2015",0.0197908718682237,0.00207675686989934
"1040","KOG_04","353",195,"2013","10","10",0.099242742106755,"2015",0.127292408111834,0.0145427955850198
"1041","KOG_04","354",215,"2013","10","10",0.120644201285595,"2015",0.149739774034774,0.0150850625759238
"1042","KOG_04","355",208,"2013","10","10",0.1019237366784,"2015",NA,NA
"1043","KOG_04","356",257,"2013","10","10",0.259718681870301,"2015",0.321579606994329,0.0320727807816343
"1044","KOG_04","357",315,"2013","10","10",0.236868892029,"2015",0.270109483800723,0.0172341136316462
"1045","KOG_04","358",396,"2013","10","10",0.519470029762834,"2015",0.545479271522237,0.0134849051735542
"1046","KOG_04","359",145,"2013","10","10",0.0250953310905,"2015",0.0241590928946603,-0.000485407587331643
"1047","KOG_04","360",124,"2013","10","10",0.01835271395232,"2015",0.0284915161519927,0.00525662329954622
"1048","KOG_04","361",119,"2013","10","10",0.02312281207404,"2015",0.0221667930367784,-0.000495663279262058
"1049","KOG_04","362",124,"2013","10","10",0.016517442557088,"2015",0.0168948354315958,0.000195665339766105
"1050","KOG_04","363",243,"2013","10","10",0.14198907423456,"2015",0.143468230499863,0.000766892097778027
"1051","KOG_04","364",136,"2013","10","10",0.02541453385728,"2015",0.0248726665971207,-0.000280939701645078
"1052","KOG_04","365",183,"2013","10","10",0.0575196883344,"2015",0.0583825430685013,0.000447360764129198
"1053","KOG_04","366",519,"2013","10","10",1.20020444310128,"2015",1.33357906055839,0.0691501922895528
"1054","KOG_04","367",196,"2013","10","10",0.061901737116912,"2015",0.061901737116912,0
"1055","KOG_04","214",183,"2013","10","10",0.0537871269373488,"2015",0.0745244182452144,0.0107515785900155
"1056","KOG_04","215",273,"2013","10","10",0.187034398585808,"2015",0.220475962105435,0.0173383106316252
"1057","KOG_04","216",118,"2013","10","10",0.0251589611487384,"2015",0.0388022587355152,0.00707358468632603
"1058","KOG_04","217",319,"2013","10","10",0.308445753996634,"2015",0.324904188851374,0.00853313738917669
"1059","KOG_04","218",408,"2013","10","10",0.493086574511925,"2015",NA,NA
"1060","KOG_04","220",358,"2013","10","10",0.348590337914777,"2015",0.367971263960174,0.0100483494411503
"1061","KOG_04","368",548,"2013","10","10",0.823595991622656,"2015",0.942612145325449,0.0617058183260217
"1062","KOG_04","369",157,"2013","10","10",0.03386909845632,"2015",0.03386909845632,0
"1063","KOG_04","370",102,"2013","10","10",0.009060367180032,"2015",0.00932155886961358,0.000135418986785905
"1064","KOG_04","371",150,"2013","10","10",0.0199362562220639,"2015",0.0235249349470906,0.00186060757760618
"1065","KOG_04","372",105,"2013","10","10",0.012001459554,"2015",0.0132880507717433,0.000667053685335657
"1066","KOG_04","373",149,"2013","10","10",0.02649899859882,"2015",0.0414904709376419,0.00777256733475853
"1067","KOG_04","374",101,"2013","10","10",0.00767596046392129,"2015",0.00977345403172476,0.00108747890944356
"1068","KOG_04","375",111,"2013","10","10",0.010729794696768,"2015",0.0144155559396784,0.0019109415534976
"1069","KOG_04","376",384,"2013","10","10",0.215025067052354,"2015",0.229124862324823,0.00731026317393621
"1070","KOG_04","377",304,"2013","10","10",0.421140995103744,"2015",0.50596740194669,0.0439796001387432
"1071","KOG_04","378",232,"2013","10","10",0.163517810194944,"2015",0.212728910644505,0.0255142779319459
"1072","KOG_04","379",170,"2013","10","10",0.0362196348129,"2015",0.0536481615304438,0.00903609694872652
"1073","KOG_04","380",268,"2013","10","10",0.290935969070592,"2015",0.314570662334874,0.0122537827293507
"1074","KOG_04","381",348,"2013","10","10",0.335449498086144,"2015",0.358158703727701,0.0117739489476822
"1075","KOG_04","382",175,"2013","10","10",0.01978918704,"2015",0.0219172587790046,0.00110333264877366
"1076","KOG_04","383",147,"2013","10","10",0.029661249035187,"2015",0.0291316444568678,-0.000274581919156994
"1077","KOG_04","384",311,"2013","10","10",0.36240179500781,"2015",0.399720328184865,0.0193483872295808
"1078","KOG_04","385",230,"2013","10","10",0.0820835157714,"2015",0.0820835157714,0
"1079","KOG_04","293",417,"2013","10","10",0.750466748765456,"2015",0.779449832344906,0.0150267407762771
"1080","KOG_04","386",274,"2013","10","10",0.13441548705948,"2015",0.145657482388858,0.00582859132844171
"1081","KOG_04","387",169,"2013","10","10",0.039203800902123,"2015",0.0398184399927182,0.000318669414868271
"1082","KOG_04","388",119,"2013","10","10",0.012789692433335,"2015",0.01220324261001,-0.000304054240786405
"1083","KOG_04","389",589,"2013","10","10",1.8108818584835,"2015",1.89615243621531,0.0442098876024294
"1084","KOG_04","390",201,"2013","10","10",0.033755697025974,"2015",0.0347881095731889,0.000535270709848653
"1085","KOG_04","391",109,"2013","10","10",0.014890155059241,"2015",0.014890155059241,0
"1086","KOG_04","392",691,"2013","10","10",1.68877099169598,"2015",1.66038874316316,-0.0147152282876132
"1087","KOG_04","394",141,"2013","10","10",0.030704614338096,"2015",0.0386025181858631,0.00409479389834516
"1088","KOG_04","395",104,"2013","10","10",0.0130287907586304,"2015",0.0164796419365181,0.001789148693081
"1089","KOG_04","396",256,"2013","10","10",0.121246316691456,"2015",0.130820791472645,0.00496403877149707
"1090","KOG_04","397",262,"2013","10","10",0.0711624799929357,"2015",0.0753688919742855,0.00218088121192142
"1091","KOG_04","398",105,"2013","10","10",0.01184344460145,"2015",0.01184344460145,0
"1092","KOG_04","399",207,"2013","10","10",0.066487647774834,"2015",0.0758965905522883,0.00487821607069718
"1093","KOG_04","400",202,"2013","10","10",0.068184820249392,"2015",0.0854599205687142,0.00895655059169406
"1094","KOG_04","501",108,"2013","10","10",0.01392208998048,"2015",0.0189327358762297,0.00259784907947248
"1095","KOG_04","502",107,"2013","10","10",0.010932373675344,"2015",NA,NA
"1096","KOG_04","503",203,"2013","10","10",0.0629591666398464,"2015",0.0782531354799213,0.00792940145827746
