"","plot_code","tree_tag","dbh_year1","year1","month","day","agC_year1","year2","agC_year2","dbh_year2","npp_per_tree_MgC_year"
"535","KOG_04","364",136,"2012","12","3",0.02541453385728,"2015",0.0248726956613255,135,-0.000194848218249637
"536","KOG_04","365",183,"2012","12","3",0.0575196883344,"2015",0.0583825032000941,184,0.000310273326087042
"537","KOG_04","366",509,"2012","12","3",1.14691025916528,"2015",1.33357566428963,543,0.0671259831235339
"538","KOG_04","367",188,"2012","12","3",0.0556620155911542,"2015",0.061901737116912,196,0.00224384074571585
"539","KOG_04","214",175,"2012","12","3",0.0471710932529494,"2015",0.0745232132236738,205,0.0098359840288812
"540","KOG_04","215",268,"2012","12","3",0.17829074497448,"2015",0.220474596400247,291,0.0151695623353743
"541","KOG_04","216",115,"2012","12","3",0.0233943657931574,"2015",0.0388015056155055,138,0.00554049855680498
"542","KOG_04","217",319,"2012","12","3",0.308445753996634,"2015",0.324903713340819,326,0.0059183794685988
"543","KOG_04","218",408,"2012","12","3",0.497752709999966,NA,NA,NA,NA
"544","KOG_04","220",358,"2012","12","3",0.352086886911344,"2015",0.371625207342938,366,0.00702609552466163
"545","KOG_04","368",532,"2012","12","3",0.765659550745993,"2015",0.942608167172467,579,0.0636317684686335
"546","KOG_04","369",157,"2012","12","3",0.03386909845632,"2015",0.03386909845632,157,0
"547","KOG_04","370",101,"2012","12","3",0.0088033270074223,"2015",0.00932154469460327,103,0.000186354143666062
"548","KOG_04","371",143,"2012","12","3",0.0170602604748985,"2015",0.0235246939538512,158,0.00232464849243124
"549","KOG_04","372",100,"2012","12","3",0.010496064339567,"2015",0.0132879899373544,109,0.00100399294895803
"550","KOG_04","373",141,"2012","12","3",0.0227691906261981,"2015",0.0414896962820107,176,0.00673200449691784
"551","KOG_04","374",101,"2012","12","3",0.00767596046392129,"2015",0.00977331113689215,109,0.000754219700132376
"552","KOG_04","375",103,"2012","12","3",0.00860519107643927,"2015",0.0144153432452536,123,0.00208936506563274
"553","KOG_04","376",369,"2012","12","3",0.194809977658863,"2015",0.229124389962127,394,0.0123396655080701
"554","KOG_04","377",288,"2012","12","3",0.371314066552917,"2015",0.505965222251479,329,0.0484213515566258
"555","KOG_04","379",161,"2012","12","3",0.0312515868646945,"2015",0.053647302484603,197,0.00805363172538583
"556","KOG_04","380",255,"2012","12","3",0.258591598234115,"2015",0.314570016551671,277,0.0201301701338994
"557","KOG_04","381",340,"2012","12","3",0.317869233626492,"2015",0.358158162989462,358,0.0144881371600827
"558","KOG_04","382",173,"2012","12","3",0.0192035553381682,"2015",0.0219171707668284,182,0.00097583214922265
"559","KOG_04","383",143,"2012","12","3",0.0275750304361019,"2015",0.0291316663063216,146,0.000559775460719414
"560","KOG_04","384",303,"2012","12","3",0.340442410976293,"2015",0.399719232811821,324,0.0213162955369141
"561","KOG_04","385",226,"2012","12","3",0.0784686497035838,"2015",0.0820835157714,230,0.0012999272066531
"562","KOG_04","293",417,"2012","12","3",0.750466748765456,"2015",0.779449219146326,424,0.0104222676739088
"563","KOG_04","386",270,"2012","12","3",0.129580888092977,"2015",0.145657093702952,283,0.00578109856910415
"564","KOG_04","387",164,"2012","12","3",0.0362111053601849,"2015",0.0398184143891666,170,0.00129720965081611
"565","KOG_04","388",119,"2012","12","3",0.012789692433335,"2015",0.0122032700724386,117,-0.00021088094751447
"566","KOG_04","389",579,"2012","12","3",1.74145931616682,"2015",1.89615059617213,601,0.0556278987211242
"567","KOG_04","390",200,"2012","12","3",0.0332459724504671,"2015",0.0347880483035865,203,0.000554539592501067
"568","KOG_04","391",103,"2012","12","3",0.0127700467455725,"2015",0.014890155059241,109,0.000762403482255191
"569","KOG_04","392",691,"2012","12","3",1.68877099169598,"2015",1.66038943439235,686,-0.010206175779137
"570","KOG_04","394",137,"2012","12","3",0.0284772471339184,"2015",0.0386021795193921,154,0.00364098553763341
"571","KOG_04","395",104,"2012","12","3",0.0130287907586304,"2015",0.0164794071349232,112,0.00124086204664715
"572","KOG_04","396",250,"2012","12","3",0.114331619770803,"2015",0.130820469417996,264,0.00592948780416288
"573","KOG_04","397",260,"2012","12","3",0.0695174017410456,"2015",0.0753686408757827,267,0.0021041401814572
"574","KOG_04","398",105,"2012","12","3",0.01184344460145,"2015",0.01184344460145,105,0
"575","KOG_04","399",205,"2012","12","3",0.0648518152368059,"2015",0.0758962210521918,218,0.00397163361834075
"576","KOG_04","400",196,"2012","12","3",0.0631801414510255,"2015",0.085459261256811,221,0.00801170318139084
"577","KOG_04","501",101,"2012","12","3",0.0115773253104413,"2015",0.0189324859875394,121,0.0026449592582668
"578","KOG_04","502",101,"2012","12","3",0.00922524154469233,NA,NA,NA,NA
"579","KOG_04","503",190,"2012","12","3",0.0530616886632033,"2015",0.078252512386581,221,0.00905876912219987
"580","KOG_04","504",325,"2012","12","3",0.163611357486617,"2015",0.175466525355527,334,0.00426318844546994
"581","KOG_04","505",172,"2012","12","3",0.0843833278757236,"2015",0.112565942066471,193,0.010134634659727
"582","KOG_04","506",129,"2012","12","3",0.0284201662859896,"2015",0.0315263088041567,134,0.0011169872109665
"583","KOG_04","507",158,"2012","12","3",0.0505181008282462,"2015",0.0616736162083389,171,0.00401158927461462
"584","KOG_04","508",305,"2012","12","3",0.110214850971769,"2015",0.107077916259664,302,-0.00112806026592945
"585","KOG_04","509",170,"2012","12","3",0.0376484148518299,"2015",0.0370592556846187,169,-0.000211865119243445
"586","KOG_04","510",650,"2012","12","3",0.654384393361349,"2015",0.909685194474872,750,0.0918076772477202
"587","KOG_04","511",204,"2012","12","3",0.0688341284358433,"2015",0.072295560809472,208,0.00124475154322608
"588","KOG_04","513",471,"2012","12","3",0.373734343987872,"2015",0.385304612535874,477,0.00416073696553742
"589","KOG_04","514",115,"2012","12","3",0.0125449713194021,"2015",0.0198465724118745,135,0.00262569891502705
"590","KOG_04","515",260,"2012","12","3",0.112508247007109,"2015",0.129578506435906,275,0.00613856619853309
"591","KOG_04","516",108,"2012","12","3",0.0108578481379726,"2015",0.0130381780989236,115,0.00078405954260799
"592","KOG_04","517",160,"2012","12","3",0.03949961030562,"2015",0.0644202929559581,194,0.00896162479544177
"593","KOG_04","518",120,"2012","12","3",0.0154689888672,"2015",0.0151084862638485,119,-0.000129638867215057
"594","KOG_04","521",114,"2012","12","3",0.0163850423424477,"2015",0.0205177113150543,124,0.00148613219211962
"595","KOG_04","522",112,"2012","12","3",0.0173937642637595,"2015",0.0261503523049693,131,0.00314892082270106
"596","KOG_04","523",136,"2012","12","3",0.0260226228354166,"2015",0.0307604063777299,145,0.00170373496841809
"597","KOG_04","524",114,"2012","12","3",0.0169637716163417,"2015",0.0181796919023395,117,0.000437252122550932
"598","KOG_04","525",270,"2012","12","3",0.144006629183761,"2015",0.184840863804323,297,0.0146842321541921
"599","KOG_04","526",172,"2012","12","3",0.0263616775088529,"2015",0.0415122536348442,201,0.00544823673496239
"600","KOG_04","527",213,"2012","12","3",0.0537862745680747,"2015",0.0521721533534675,211,-0.000580447530375982
"601","KOG_04","528",143,"2012","12","3",0.0291679421324864,"2015",0.0483863742872781,174,0.00691106180935861
"602","KOG_04","529",104,"2012","12","3",0.00969745806612439,"2015",0.0136850939939338,117,0.00143397745187235
"603","KOG_04","530",119,"2012","12","3",0.0113511986461623,NA,NA,NA,NA
"604","KOG_04","531",128,"2012","12","3",0.0190555171911623,"2015",0.022076106094802,134,0.00108622162544678
"605","KOG_04","532",175,"2012","12","3",0.0507407122879529,"2015",0.0523124627227203,177,0.000565210747477947
"606","KOG_04","533",113,"2012","12","3",0.02018674666653,"2015",0.02018674666653,113,0
"607","KOG_04","534",158,"2012","12","3",0.0320618470360202,"2015",0.0353229954343723,163,0.00117272824177195
"608","KOG_04","535",249,"2012","12","3",0.215938455630265,"2015",0.262453396354543,270,0.0167270476496172
"609","KOG_04","536",251,"2012","12","3",0.137899228554263,"2015",0.137899228554263,251,0
"610","KOG_04","221",142,"2012","12","3",0.0583546547127702,"2015",0.0614835205292446,145,0.00112515864336271
"611","KOG_04","222",130,"2012","12","3",0.0255202261380431,"2015",0.026643058472448,132,0.000403777144884503
"612","KOG_04","223",111,"2012","12","3",0.0166089905285127,"2015",0.017049817645056,112,0.000158524036983566
"613","KOG_04","224",128,"2012","12","3",0.0334594463323024,"2015",0.0392846785555421,136,0.00209478794234728
"614","KOG_04","225",168,"2012","12","3",0.0565114783347753,"2015",0.0666867674579418,179,0.003659094118183
"615","KOG_04","226",211,"2012","12","3",0.0812749466733246,NA,NA,NA,NA
"616","KOG_04","227",185,"2012","12","3",0.0400350047512557,"2015",0.0413126485232209,187,0.000459448252972688
"617","KOG_04","228",151,"2012","12","3",0.0369166370366626,"2015",0.0535309453676925,173,0.00597460348849843
"618","KOG_04","229",109,"2012","12","3",0.0139948512875448,"2015",0.0156144053274247,113,0.000582401206459257
"619","KOG_04","230",120,"2012","12","3",0.0131171746015123,NA,NA,NA,NA
"620","KOG_04","231",186,"2012","12","3",0.0473140080844789,"2015",0.0496810126287702,189,0.000851188826272248
"621","KOG_04","232",197,"2012","12","3",0.0730068700804944,"2015",0.0965518472962242,219,0.00846691298890776
"622","KOG_04","233",211,"2012","12","3",0.0891640381577954,"2015",0.114229930513562,232,0.00901384306389647
"623","KOG_04","236",182,"2012","12","3",0.0382256892728125,"2015",0.0396067526950376,184,0.000496638570553873
"624","KOG_04","237",244,"2012","12","3",0.0812907410169852,"2015",0.084382609916704,247,0.00111185433339643
"625","KOG_04","238",108,"2012","12","3",0.0138649251155563,NA,NA,NA,NA
"626","KOG_04","239",390,"2012","12","3",0.2130397069009,"2015",0.236894901461456,407,0.00857846897990433
"627","KOG_04","241",121,"2012","12","3",0.0161033862419791,"2015",0.0240665104502199,138,0.0028635865379388
"628","KOG_04","242",292,"2012","12","3",0.0918157817158938,"2015",0.0950014404096258,295,0.00114558169774597
"629","KOG_04","244",483,"2012","12","3",0.343270155960292,"2015",0.392632436127891,509,0.0177509677449985
"630","KOG_04","246",248,"2012","12","3",0.071842858652504,"2015",0.0766208813051603,253,0.00171820519036409
"631","KOG_04","248",132,"2012","12","3",0.035290020402229,"2015",0.0755573819751878,178,0.0144803812553004
"632","KOG_04","251",530,"2012","12","3",0.626798619085888,"2015",0.632433578434022,532,0.00202636469169357
"633","KOG_04","252",160,"2012","12","3",0.0560105006417091,"2015",0.0644527055942477,169,0.00303586680559267
"634","KOG_04","253",168,"2012","12","3",0.0360923299831316,"2015",0.0347930745420056,166,-0.000467219936956641
"635","KOG_04","254",361,"2012","12","3",0.264259519169949,"2015",0.273945544702465,366,0.00348315203878643
"636","KOG_04","255",427,"2012","12","3",0.499452017581012,"2015",0.516883048459072,433,0.00626830174432697
"637","KOG_04","256",536,"2012","12","3",1.08071034589269,"2015",1.11848065407357,544,0.0135824260946003
"638","KOG_04","257",134,"2012","12","3",0.0186633501039019,"2015",0.0273913223166912,152,0.00313863040164346
"639","KOG_04","258",447,"2012","12","3",0.51309482068792,"2015",0.556984984193724,462,0.0157831622459293
"640","KOG_04","260",272,"2012","12","3",0.181587887174709,"2015",0.19351976498852,279,0.0042907737951141
"641","KOG_04","261",129,"2012","12","3",0.0235282285533812,"2015",0.0284152569838391,138,0.00175740431243067
"642","KOG_04","262",150,"2012","12","3",0.035570663325,"2015",0.0362222208302604,151,0.000234303930463099
"643","KOG_04","263",100,"2012","12","3",0.00846714732810263,NA,NA,NA,NA
"644","KOG_04","264",141,"2012","12","3",0.0114975064381063,"2015",0.0126740395393384,145,0.000423088258078549
"645","KOG_04","266",157,"2012","12","3",0.049291291348826,"2015",0.0579167349807178,167,0.00310176051787243
"646","KOG_04","267",469,"2012","12","3",0.220254789659457,"2015",0.220254789659457,469,0
"647","KOG_04","268",180,"2012","12","3",0.0376348875311974,"2015",0.040404705285462,184,0.000996042837740458
"648","KOG_04","269",480,"2012","12","3",1.17082505896269,"2015",1.2103651202523,487,0.0142188397740944
"649","KOG_04","270",325,"2012","12","3",0.353934430698492,"2015",0.412017368802788,347,0.0208869678897222
"650","KOG_04","271",344,"2012","12","3",0.514712984130355,"2015",0.550450552717797,354,0.0128514409206072
"651","KOG_04","272",507,"2012","12","3",0.811075352107711,"2015",0.889866295740205,527,0.0283336890895176
"652","KOG_04","201",270,"2013","10","10",0.139952518678888,"2014",0.149430935546847,277,0.00835657525798261
"653","KOG_04","202",355,"2013","10","10",0.22333037247872,"2014",0.228289304824795,358,0.00437200557081455
"654","KOG_04","203",118,"2013","10","10",0.0091697395288431,"2014",0.0091697395288431,118,0
"655","KOG_04","204",345,"2013","10","10",0.205998054003225,"2014",0.213555620159887,350,0.00666307161154954
"656","KOG_04","205",156,"2013","10","10",0.0395322670046045,"2014",0.040896926092453,158,0.00120314146633986
"657","KOG_04","206",474,"2013","10","10",0.52096050105696,"2014",0.526568085881109,476,0.00494388517104897
"658","KOG_04","207",215,"2013","10","10",0.071455189284,"2014",0.0733401340713003,217,0.00166184745740247
"659","KOG_04","208",160,"2013","10","10",0.037374314496,"2014",0.0408022582641681,165,0.00302222095502743
"660","KOG_04","209",117,"2013","10","10",0.006858140869476,"2014",0.00712104881990489,118,0.000231790825861222
"661","KOG_04","210",473,"2013","10","10",0.416585169754697,"2014",0.44090198099719,484,0.0214387345495413
"662","KOG_04","211",447,"2013","10","10",0.334603125561531,"2014",0.334603125561531,447,0
"663","KOG_04","212",216,"2013","10","10",0.061257195914112,"2014",0.0627803613207372,218,0.00134288737540626
"664","KOG_04","213",250,"2013","10","10",0.078280700625,"2014",0.0792163043944956,251,0.000824868057647062
"665","KOG_04","273",340,"2013","10","10",0.2552621882052,"2014",0.2552621882052,340,0
"666","KOG_04","274",246,"2013","10","10",0.133628430635172,"2014",0.146999821334358,256,0.0117887864859973
"667","KOG_04","275",325,"2013","10","10",0.183837199368818,"2014",0.185195579033066,326,0.0011976052595424
"668","KOG_04","277",671,"2013","10","10",2.27972720905116,"2014",2.33462840288813,678,0.048403226450472
"669","KOG_04","278",515,"2013","10","10",0.724862052258112,"2014",0.742086482168431,520,0.0151857896552331
"670","KOG_04","279",108,"2013","10","10",0.01402361227008,"2014",0.01402361227008,108,0
"671","KOG_04","280",408,"2013","10","10",0.263102244342891,"2014",0.263102244342891,408,0
"672","KOG_04","281",249,"2013","10","10",0.1597365491544,"2014",0.161337774259076,250,0.00141170812368771
"673","KOG_04","282",366,"2013","10","10",0.409664547834624,"2014",0.415073803487521,368,0.00476902974228877
"674","KOG_04","283",706,"2013","10","10",0.811682212323568,"2014",0.846356643638863,719,0.0305704527296681
"675","KOG_04","284",157,"2013","10","10",0.049486357157526,"2014",0.0530005160219425,161,0.00309823184906283
"676","KOG_04","285",652,"2013","10","10",2.04829551281687,"2014",2.0700888454307,655,0.0192139285121915
"677","KOG_04","302",119,"2013","10","10",0.016057371433719,"2014",0.0164338886939167,120,0.000331953623121127
"678","KOG_04","286",756,"2013","10","10",2.35923903880791,"2014",2.54666758400126,782,0.165244973419253
"679","KOG_04","287",148,"2013","10","10",0.03009731561472,"2014",0.0306937785528217,149,0.000525867083108974
"680","KOG_04","288",658,"2013","10","10",1.39211068779064,"2014",1.47350659611085,674,0.0717620930842432
"681","KOG_04","289",435,"2013","10","10",0.356043822043201,"2014",0.359929886637205,437,0.00342611975075259
"682","KOG_04","290",281,"2013","10","10",0.2373367730748,"2014",0.2373367730748,281,0
"683","KOG_04","291",226,"2013","10","10",0.120683167146446,"2014",0.125998363307409,230,0.00468610289553504
"684","KOG_04","292",473,"2013","10","10",0.703214336140272,"2014",0.703214336140272,473,0
"685","KOG_04","294",142,"2013","10","10",0.02077984404864,"2014",0.0217347289170291,144,0.000841867094111151
"686","KOG_04","296",126,"2013","10","10",0.01908769447872,"2014",0.01908769447872,126,0
"687","KOG_04","298",144,"2013","10","10",0.015148028028672,"2014",0.0157968173354692,146,0.000572000234253554
"688","KOG_04","299",524,"2013","10","10",1.06086978046981,"2014",1.08025039667215,528,0.0170867751542311
"689","KOG_04","300",688,"2013","10","10",2.37576273300864,"2014",2.38368950828742,689,0.00698858206945712
"690","KOG_04","301",105,"2013","10","10",0.0143872614296775,"2014",0.016158515336798,109,0.0015616127442004
"691","KOG_04","303",220,"2013","10","10",0.0808779850032,"2014",0.0790341417679209,218,-0.00162561058182822
"692","KOG_04","304",136,"2013","10","10",0.0176599528226,NA,NA,NA,NA
"693","KOG_04","305",214,"2013","10","10",0.0542924955392349,"2014",0.0551134489968274,215,0.000723787468650409
"694","KOG_04","306",163,"2013","10","10",0.0317100512640341,"2014",0.0317100512640341,163,0
"695","KOG_04","307",113,"2013","10","10",0.010668708579606,"2014",0.0121615948852487,118,0.00131619203275264
"696","KOG_04","308",148,"2013","10","10",0.0216398597819934,"2014",0.0216398597819934,148,0
"697","KOG_04","309",503,"2013","10","10",0.69529690708224,"2014",0.702112196256927,505,0.00600864866850433
"698","KOG_04","310",112,"2013","10","10",0.0185244739295977,"2014",0.0185244739295977,112,0
"699","KOG_04","311",131,"2013","10","10",0.0508621667803307,"2014",0.0528155506817161,133,0.00172218628986882
"700","KOG_04","113",368,"2013","10","10",0.635831357223936,"2014",0.647913912501751,371,0.0106524943874461
"701","KOG_04","312",306,"2013","10","10",0.07954384192704,"2014",0.07954384192704,306,0
"702","KOG_04","314",623,"2013","10","10",0.977796628016574,"2014",0.977796628016574,623,0
"703","KOG_04","315",150,"2013","10","10",0.0187975952203145,"2014",0.0191817089971477,151,0.00033865103513068
"704","KOG_04","316",287,"2013","10","10",0.09903214326768,"2014",0.100086967941357,288,0.000929978275101421
"705","KOG_04","317",148,"2013","10","10",0.0130711912922467,"2014",0.0146502624333189,153,0.00139217624756373
"706","KOG_04","318",104,"2013","10","10",0.00774532532963513,"2014",0.00774532532963513,104,0
"707","KOG_04","320",250,"2013","10","10",0.128456118737514,"2014",0.128456118737514,250,0
"708","KOG_04","321",472,"2013","10","10",0.454212361396224,"2014",0.464326572425937,476,0.00891711841991644
"709","KOG_04","322",463,"2013","10","10",0.66274861964832,"2014",0.666199813419639,464,0.00304271914621107
"710","KOG_04","323",202,"2013","10","10",0.0292196981093225,"2014",0.0292196981093225,202,0
"711","KOG_04","324",121,"2013","10","10",0.013980337407696,"2014",0.0157224768532654,126,0.00153594419718078
"712","KOG_04","328",110,"2013","10","10",0.00796853262704693,"2014",0.00819102695199362,111,0.000196160455568938
"713","KOG_04","329",159,"2013","10","10",0.0204099272607521,"2014",0.0251213646848039,169,0.00415380352603594
"714","KOG_04","512",113,"2013","10","10",0.016003062869409,"2014",0.0148795460497434,110,-0.00099054019125104
"715","KOG_04","512",113,"2013","10","10",0.016003062869409,"2014",0.173437898556195,265,0.138801244023374
"716","KOG_04","512",260,"2013","10","10",0.165562246498625,"2014",0.0148795460497434,110,-0.132848274550343
"717","KOG_04","512",260,"2013","10","10",0.165562246498625,"2014",0.173437898556195,265,0.00694350966428282
"718","KOG_04","330",469,"2013","10","10",0.729623018987594,"2014",0.74052332422573,472,0.00961017249255962
"719","KOG_04","331",103,"2013","10","10",0.028491406752105,"2014",0.028491406752105,103,0
"720","KOG_04","332",140,"2013","10","10",0.02245868013312,"2014",0.0266501680955373,149,0.00369539397652731
"721","KOG_04","333",110,"2013","10","10",0.0151646221881,"2014",0.0170892956618877,115,0.00169687395635869
"722","KOG_04","334",128,"2013","10","10",0.020751835594752,"2014",0.0211898042286246,129,0.000386131766578516
"723","KOG_04","335",162,"2013","10","10",0.032890937578884,"2014",0.0368526662084583,169,0.00349282838114645
"724","KOG_04","336",231,"2013","10","10",0.105090831763533,"2014",0.11654176015253,241,0.0100956252704923
"725","KOG_04","337",110,"2013","10","10",0.0122761227237,"2014",0.0135916085676168,114,0.00115978824403296
"726","KOG_04","338",154,"2013","10","10",0.029722659488676,"2014",0.0357650557080503,165,0.00532723338181555
"727","KOG_04","339",105,"2013","10","10",0.008553598878825,"2014",0.008553598878825,105,0
"728","KOG_04","340",139,"2013","10","10",0.025367590068942,"2014",0.0289039546224448,146,0.00311780932857128
"729","KOG_04","341",110,"2013","10","10",0.0129982475898,"2014",0.0140177488169282,113,0.000898835622951188
"730","KOG_04","342",148,"2013","10","10",0.030066176077872,"2014",0.0345261790653657,156,0.00393212823776615
"731","KOG_04","343",139,"2013","10","10",0.0249063611585976,"2014",0.0321430833757945,153,0.00638020195477504
"732","KOG_04","344",169,"2013","10","10",0.039203800902123,"2014",0.0423307945220125,174,0.00275689051028902
"733","KOG_04","345",105,"2013","10","10",0.011185475456925,"2014",0.01180479752329,107,0.00054602066237491
"734","KOG_04","346",108,"2013","10","10",0.009745462986336,"2014",0.0103041515722541,110,0.000492563608357781
"735","KOG_04","347",105,"2013","10","10",0.008553598878825,"2014",0.00933706572392175,108,0.000690737677440371
"736","KOG_04","348",118,"2013","10","10",0.0108018739873637,"2014",0.0108018739873637,118,0
"737","KOG_04","349",118,"2013","10","10",0.018188660988288,"2014",0.0198389144056175,122,0.00145493356841849
"738","KOG_04","350",122,"2013","10","10",0.02430336380976,"2014",0.0263321481188321,126,0.00178866249471333
"739","KOG_04","351",252,"2013","10","10",0.1636088098176,"2014",0.168497036914227,255,0.00430966881707488
"740","KOG_04","352",115,"2013","10","10",0.0157852914945,"2014",0.0173264449057462,119,0.00135874636498756
"741","KOG_04","353",195,"2013","10","10",0.099242742106755,"2014",0.107247144054784,201,0.00705702104113692
"742","KOG_04","354",215,"2013","10","10",0.120644201285595,"2014",0.130953519066344,222,0.0090891328260224
"743","KOG_04","355",208,"2013","10","10",0.1019237366784,NA,NA,NA,NA
"744","KOG_04","356",257,"2013","10","10",0.259718681870301,"2014",0.288507768599282,269,0.0253816827441501
"745","KOG_04","357",315,"2013","10","10",0.236868892029,"2014",0.244047127103167,319,0.00632863720306948
"746","KOG_04","358",396,"2013","10","10",0.519470029762834,"2014",0.525905725094302,398,0.0056739825989994
"747","KOG_04","359",145,"2013","10","10",0.0250953310905,"2014",0.0246247323943015,144,-0.000414899816696749
"748","KOG_04","360",124,"2013","10","10",0.01835271395232,"2014",0.02404104332787,137,0.005015073000183
"749","KOG_04","361",119,"2013","10","10",0.02312281207404,"2014",0.0236092909760632,120,0.000428900481252361
"750","KOG_04","362",124,"2013","10","10",0.016517442557088,"2014",0.016517442557088,124,0
"751","KOG_04","363",243,"2013","10","10",0.14198907423456,"2014",0.139056624286608,241,-0.00258537253865353
"752","KOG_04","364",136,"2013","10","10",0.02541453385728,"2014",0.02541453385728,136,0
"753","KOG_04","365",183,"2013","10","10",0.0575196883344,"2014",0.0583825032000941,184,0.000760694265648183
"754","KOG_04","366",519,"2013","10","10",1.20020444310128,"2014",1.24931206421459,528,0.0432953664404821
"755","KOG_04","367",196,"2013","10","10",0.061901737116912,"2014",0.0635199816860643,198,0.00142671320710284
"756","KOG_04","214",183,"2013","10","10",0.0537871269373488,"2014",0.0608914831244109,191,0.0062635024354533
"757","KOG_04","215",273,"2013","10","10",0.187034398585808,"2014",0.199672180584367,280,0.0111420058682951
"758","KOG_04","216",118,"2013","10","10",0.0251589611487384,"2014",0.0276243167712783,122,0.00217356232421999
"759","KOG_04","217",319,"2013","10","10",0.308445753996634,"2014",0.32015295015367,324,0.0103215618292709
"760","KOG_04","218",408,"2013","10","10",0.497752709999966,NA,NA,NA,NA
"761","KOG_04","220",358,"2013","10","10",0.352086886911344,"2014",0.359344798648188,361,0.00639888353610572
"762","KOG_04","368",548,"2013","10","10",0.823595991622656,"2014",0.8648008515704,559,0.0363279562341223
"763","KOG_04","369",157,"2013","10","10",0.03386909845632,"2014",0.0345016339677184,158,0.000557670197247363
"764","KOG_04","370",102,"2013","10","10",0.009060367180032,"2014",0.00958687513294647,104,0.000464191794236188
"765","KOG_04","371",150,"2013","10","10",0.0199362562220639,"2014",0.0199362562220639,150,0
"766","KOG_04","372",105,"2013","10","10",0.012001459554,"2014",0.0123161953254266,106,0.000277484436161093
"767","KOG_04","373",149,"2013","10","10",0.02649899859882,"2014",0.0316131720487925,159,0.00450887272763273
"768","KOG_04","374",101,"2013","10","10",0.00767596046392129,"2014",0.00767596046392129,101,0
"769","KOG_04","375",111,"2013","10","10",0.010729794696768,"2014",0.01219165081404,116,0.00128883449952727
"770","KOG_04","376",384,"2013","10","10",0.215025067052354,"2014",0.223424589740577,390,0.00740537628309516
"771","KOG_04","377",304,"2013","10","10",0.421140995103744,"2014",0.457409840076161,315,0.031976155591624
"772","KOG_04","379",170,"2013","10","10",0.0362196348129,"2014",0.0397621886542298,176,0.00312326606783906
"773","KOG_04","380",268,"2013","10","10",0.290935969070592,"2014",0.311893528545895,276,0.0184770753828157
"774","KOG_04","381",348,"2013","10","10",0.335449498086144,"2014",0.33992591308385,350,0.0039465977636782
"775","KOG_04","382",175,"2013","10","10",0.01978918704,"2014",0.0209902151515901,179,0.00105887744137778
"776","KOG_04","383",147,"2013","10","10",0.029661249035187,"2014",0.029661249035187,147,0
"777","KOG_04","384",311,"2013","10","10",0.36240179500781,"2014",0.382243507935324,318,0.0174932976293294
"778","KOG_04","385",230,"2013","10","10",0.0820835157714,"2014",0.0830015384867327,231,0.000809367852889953
"779","KOG_04","293",417,"2013","10","10",0.750466748765456,"2014",0.754570409034275,418,0.00361796134811301
"780","KOG_04","386",274,"2013","10","10",0.13441548705948,"2014",0.136870006240807,276,0.00216400845696679
"781","KOG_04","387",169,"2013","10","10",0.039203800902123,"2014",0.0404384102535643,171,0.00108848409003881
"782","KOG_04","388",119,"2013","10","10",0.012789692433335,"2014",0.012789692433335,119,0
"783","KOG_04","389",589,"2013","10","10",1.8108818584835,"2014",1.85324824608914,595,0.0373520083962769
"784","KOG_04","390",201,"2013","10","10",0.033755697025974,"2014",0.033755697025974,201,0
"785","KOG_04","391",109,"2013","10","10",0.014890155059241,"2014",0.014890155059241,109,0
"786","KOG_04","392",691,"2013","10","10",1.68877099169598,"2014",1.67171024964437,688,-0.0150414754802811
"787","KOG_04","394",141,"2013","10","10",0.030704614338096,"2014",0.0336221474975518,146,0.00257222126377141
"788","KOG_04","395",104,"2013","10","10",0.0130287907586304,"2014",0.0130287907586304,104,0
"789","KOG_04","396",256,"2013","10","10",0.121246316691456,"2014",0.121246316691456,256,0
"790","KOG_04","397",262,"2013","10","10",0.0711624799929357,"2014",0.0736701126767265,265,0.00221083557870445
"791","KOG_04","398",105,"2013","10","10",0.01184344460145,"2014",0.01184344460145,105,0
"792","KOG_04","399",207,"2013","10","10",0.066487647774834,"2014",0.0689843935232592,210,0.00220123719365993
"793","KOG_04","400",202,"2013","10","10",0.068184820249392,"2014",0.072519446713225,207,0.00382159096449048
"794","KOG_04","501",108,"2013","10","10",0.01392208998048,"2014",0.0172985121759235,117,0.00297679734622433
"795","KOG_04","502",107,"2013","10","10",0.010932373675344,"2014",0.0134631701696575,115,0.00223125777880297
"796","KOG_04","503",203,"2013","10","10",0.0629591666398464,"2014",0.0598124012841643,199,-0.00277432211310143
"797","KOG_04","504",326,"2013","10","10",0.164905628017416,"2014",0.167511364826396,328,0.00229732834608125
"798","KOG_04","505",179,"2013","10","10",0.0932739233251743,"2014",0.0972374517330385,182,0.00349441514219908
"799","KOG_04","506",130,"2013","10","10",0.02902692624,"2014",0.0302621105717169,132,0.00108899101709343
"800","KOG_04","507",164,"2013","10","10",0.0555118953029885,"2014",0.0598760027485579,169,0.00384758265128705
"801","KOG_04","508",305,"2013","10","10",0.110214850971769,"2014",0.110214850971769,305,0
"802","KOG_04","509",172,"2013","10","10",0.038842440070368,"2014",0.0406728982790979,175,0.00161380977339715
"803","KOG_04","510",670,"2013","10","10",0.701774308652601,"2014",0.820340339503001,717,0.104532853285981
"804","KOG_04","511",208,"2013","10","10",0.072295560809472,"2014",0.0767567119188514,213,0.00393314047082961
