"Stem tag grouping","tree_tag","T1","T2","X","Y","Family","original identification","Species","Tree Notes","dbh","POM","Extra D","Extra POM","Flag1","Flag2","Flag3","Flag4","LI","CI","CF","CD1","CD2","height_m","Flag5","Height Broken At","Census Notes","voucher code","voucher collected","census_date","plot_code","year","month","day"
NA,578,"19","",3,19,"Moraceae",NA,"Ficus treubii",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,579,"20","",19,6,"Lecythidaceae",NA,"Barringtonia macrostachya",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,580,"20","",19,1,"Fagaceae",NA,"Lithocarpus gracilis",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,581,"20","",NA,NA,"Fabaceae",NA,"Sindora irpicina",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,582,"20","",3,10,"Lauraceae",NA,"Lindera lucida",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,583,"20","",7,14,"Lauraceae",NA,"Lindera lucida",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,584,"20","",10,12,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,585,"20","",11,15,"Lauraceae",NA,"Litsea ferruginea",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,586,"21","",3,1,"Euphorbiaceae",NA,"Mallotus muticus",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,587,"21","",2,4,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,588,"21","",4,14,"Lecythidaceae",NA,"Planchonia brevistipitata",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,589,"21","",0,14,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,590,"21","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,591,"21","",10,7,"Dipterocarpaceae",NA,"Parashorea tomentella",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,592,"21","",19,13,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,593,"21","",19,1,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,594,"21","",19,14,"Moraceae",NA,"Ficus treubii",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,595,"22","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,596,"22","",6,12,"Moraceae",NA,"Artocarpus anisophyllus",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,597,"22","",3,15,"Burseraceae",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,598,"22","",6,18,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,599,"22","",6,17,"Rosaceae ",NA,"Prunus beccarii",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,600,"22","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,601,"22","",17,13,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,602,"22","",20,13,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,603,"22","",NA,NA,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,604,"23","",4,17,"Cannabaceae",NA,"Trema orientalis",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,605,"23","",23,12,"Dipterocarpaceae",NA,"Shorea pauciflora",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,606,"23","",21,10,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,607,"23","",10,8,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,608,"23","",9,13,"Euphorbiaceae",NA,"Macaranga pearsonii",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,609,"23","",19,15,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,610,"24","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,611,"24","",5,19,"Dipterocarpaceae",NA,"Shorea pauciflora",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,612,"24","",19,8,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,613,"25","",9,8,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,614,"25","",12,4,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,615,"25","",10,10,"Phyllanthaceae",NA,"Baccaurea lanceolata",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,616,"25","",12,14,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,617,"25","",12,14,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,618,"25","",NA,NA,"Primulaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201230","XXX_02","2020","12","30"
NA,363,"1","",1,9,"Sapindaceae",NA,"Indet indet",NA,108,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,364,"1","",2,4,"Indet",NA,"Indet indet",NA,125,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,365,"1","",6,5,"Sapindaceae",NA,"Nephelium rambutan",NA,124,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,366,"1","",NA,NA,"Indet",NA,"Indet indet",NA,143,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,367,"1","",NA,NA,"Indet",NA,"Indet indet",NA,177,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,368,"1","",NA,NA,"Indet",NA,"Indet indet",NA,117,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,369,"1","",18,16,"Sapindaceae",NA,"Paranephelium joannis",NA,151,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,370,"1","",NA,NA,"Indet",NA,"Indet indet",NA,112,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,371,"1","",8,11,"Indet",NA,"Indet indet",NA,182,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,372,"1","",3,17,"Urticaceae",NA,"Dendrocnide elliptica",NA,147,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,373,"1","",6,20,"Dipterocarpaceae",NA,"Shorea faguetiana",NA,128,NA,NA,NA,"e","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,374,"2","",NA,NA,"Indet",NA,"Indet indet",NA,105,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,375,"2","",6,18,"Sapindaceae",NA,"Nephelium rambutan",NA,205,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,376,"2","",6,19,"Dipterocarpaceae",NA,"Shorea faguetiana",NA,174,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,377,"2","",8,20,"Sapindaceae",NA,"Nephelium rambutan",NA,107,NA,NA,NA,"bk","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,378,"2","",NA,NA,"Urticaceae",NA,"Dendrocnide elliptica",NA,189,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,379,"2","",6,11,"Malvaceae",NA,"Microcos crassifolia",NA,124,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,380,"2","",3,8,"Dipterocarpaceae",NA,"Dipterocarpus caudiferus",NA,110,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,381,"2","",20,20,"Lauraceae",NA,"Litsea grandis",NA,184,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,382,"2","",16,16,"Sapindaceae",NA,"Indet indet",NA,105,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,383,"2","",15,18,"Indet",NA,"Indet indet",NA,157,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,384,"2","",NA,NA,"Indet",NA,"Indet indet",NA,108,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,385,"3","",9,18,"Euphorbiaceae",NA,"Macaranga gigantea",NA,106,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,386,"3","",13,15,"Ebenaceae",NA,"Diospyros pilosanthera",NA,140,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,387,"3","",15,4,"Euphorbiaceae",NA,"Macaranga pearsonii",NA,149,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,388,"3","",15,4,"Euphorbiaceae",NA,"Macaranga pearsonii",NA,203,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,389,"4","",2,8,"Dipterocarpaceae",NA,"Indet indet",NA,115,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,390,"4","",5,8,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,227,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,391,"4","",NA,NA,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,209,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,392,"4","",5,10,"Moraceae",NA,"Artocarpus tamaran",NA,214,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,393,"4","",5,10,"Dipterocarpaceae",NA,"Dipterocarpus gracilis",NA,183,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,394,"4","",4,10,"Annonaceae",NA,"Phaeanthus splendens",NA,128,NA,NA,NA,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,395,"4","",6,11,"Annonaceae",NA,"Phaeanthus splendens",NA,170,NA,NA,NA,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,396,"4","",5,11,"Indet",NA,"Indet indet",NA,153,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,397,"4","",5,14,"Lauraceae",NA,"Lindera lucida",NA,315,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,398,"4","",4,7,"Sapotaceae",NA,"Palaquium dasyphyllum",NA,125,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,399,"4","",9,12,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,268,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,400,"4","",9,10,"Fagaceae",NA,"Lithocarpus ureolaris",NA,227,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,401,"4","",13,10,"Dipterocarpaceae",NA,"Shorea fallax",NA,113,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,402,"4","",13,10,"Dipterocarpaceae",NA,"Dipterocarpus kunstleri",NA,121,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,403,"4","",15,12,"Phyllanthaceae",NA,"Baccaurea angulata",NA,150,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,404,"4","",15,13,"Indet",NA,"Indet indet",NA,105,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,405,"4","",10,5,"Indet",NA,"Indet indet",NA,116,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,406,"4","",9,19,"Indet",NA,"Indet indet",NA,100,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,407,"4","",9,17,"Dipterocarpaceae",NA,"Shorea parvistipulata",NA,100,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,408,"4","",19,17,"Dipterocarpaceae",NA,"Indet indet",NA,108,NA,NA,NA,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5070,"4","",16,16,"Indet",NA,"Indet indet",NA,113,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5071,"4","",NA,NA,"Indet",NA,"Indet indet",NA,111,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5073,"4","",18,17,"Indet",NA,"Indet indet",NA,120,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,409,"5","",NA,NA,"Indet",NA,"Indet indet",NA,365,NA,NA,NA,"ch","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5068,"5","",3,8,"Indet",NA,"Indet indet",NA,150,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5069,"5","",-1,7,"Indet",NA,"Indet indet",NA,157,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5072,"5","",-1,14,"Indet",NA,"Indet indet",NA,125,NA,NA,NA,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5078,"5","",6,18,"Indet",NA,"Indet indet",NA,155,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5079,"5","",6,17,"Indet",NA,"Indet indet",NA,118,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5080,"5","",NA,NA,"Indet",NA,"Indet indet",NA,465,NA,NA,NA,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5081,"5","",NA,NA,"Indet",NA,"Indet indet",NA,125,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5082,"5","",7,13,"Indet",NA,"Indet indet",NA,184,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5083,"5","",8,13,"Indet",NA,"Indet indet",NA,119,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5084,"5","",9,13,"Indet",NA,"Indet indet",NA,125,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5085,"5","",8,13,"Indet",NA,"Indet indet",NA,165,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5086,"5","",8,15,"Indet",NA,"Indet indet",NA,145,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5087,"5","",12,13,"Indet",NA,"Indet indet",NA,189,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5088,"5","",20,21,"Indet",NA,"Indet indet",NA,107,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5089,"5","",14,17,"Indet",NA,"Indet indet",NA,146,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5090,"5","",14,15,"Indet",NA,"Indet indet",NA,116,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5091,"5","",13,12,"Indet",NA,"Indet indet",NA,131,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5092,"5","",15,12,"Indet",NA,"Indet indet",NA,114,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5093,"5","",16,13,"Indet",NA,"Indet indet",NA,141,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5094,"5","",18,13,"Indet",NA,"Indet indet",NA,189,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5095,"5","",19,14,"Indet",NA,"Indet indet",NA,404,NA,NA,NA,"ec","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5096,"5","",19,18,"Indet",NA,"Indet indet",NA,127,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,410,"6","",14,22,"Dipterocarpaceae",NA,"Shorea angustifolia",NA,104,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,411,"6","",15,10,"Rubiaceae",NA,"Diplospora malaccensis",NA,129,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,412,"6","",14,10,"Annonaceae",NA,"Miliusa macropoda",NA,308,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,413,"6","",NA,NA,"Indet",NA,"Indet indet",NA,102,NA,NA,NA,"bc","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,414,"6","",11,13,"Sapotaceae",NA,"Palaquium sericeum",NA,141,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,415,"6","",14,17,"Euphorbiaceae",NA,"Macaranga gigantea",NA,216,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,416,"6","",NA,NA,"Dipterocarpaceae",NA,"Vatica albiramis",NA,145,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,417,"6","",NA,NA,"Euphorbiaceae",NA,"Macaranga gigantea",NA,279,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,418,"6","",5,18,"Euphorbiaceae",NA,"Macaranga gigantea",NA,147,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,419,"6","",2,19,"Euphorbiaceae",NA,"Macaranga gigantea",NA,252,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,420,"6","",9,15,"Dipterocarpaceae",NA,"Shorea almon",NA,164,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,421,"6","",7,14,"Euphorbiaceae",NA,"Koilodepas longifolium",NA,151,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,422,"6","",10,12,"Moraceae",NA,"Artocarpus lanceifolius",NA,106,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
